NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
2496;2019;3;01;2;6;3;08;2;3;N;N;4;1;1;2;N;;;;;;;1;02;7;04;4;2;5;40;2;168.6389
2496;2019;3;01;2;6;3;05;2;2;S;N;4;2;2;2;N;;;;;;;1;02;5;04;4;2;5;20;3;229.736
2497;2019;3;20;9;6;2;12;1;1;N;N;4;1;1;5;N;;;;;;;1;02;9;08;4;2;2;0;1;127.8969
2498;2019;3;01;2;1;2;13;1;1;N;N;2;1;;;N;;;;;;;4;04;9;03;4;2;;;1;158.7869
2498;2019;3;01;2;6;2;12;1;1;N;N;4;1;2;2;N;;;;;;;1;03;9;10;4;2;5;4;2;160.016
2498;2019;3;01;2;1;1;06;1;3;N;N;4;3;1;2;N;;;;;;;1;02;2;02;4;2;1;40;3;220.8453
2499;2019;3;20;3;6;1;17;1;2;N;N;2;4;;;N;;;;;;;4;07;7;02;4;2;;;1;117.1513
2500;2019;3;48;1;6;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;38;1;238.0178
2501;2019;3;01;9;6;1;12;1;2;N;N;4;1;2;2;N;;;;;;;1;02;2;09;4;1;5;20;2;64.8127
2501;2019;3;01;9;1;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;40;1;57.4336
2502;2019;3;20;9;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;132.1758
2502;2019;3;20;9;1;2;09;1;2;N;N;4;1;1;3;N;;;;;;;1;02;9;03;4;2;1;24;2;145.8974
2502;2019;3;20;9;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;4;141.9791
2503;2019;3;20;9;1;1;12;1;2;N;N;4;2;1;3;N;;;;;;;1;02;8;03;4;2;1;0;2;122.714
2503;2019;3;20;9;6;1;06;1;2;S;N;4;1;1;2;N;;;;;;;1;02;9;09;4;1;5;40;3;186.6537
2503;2019;3;20;9;6;1;13;1;1;N;N;3;2;;;N;;;;;;;4;07;5;10;4;2;;;1;147.8135
2504;2019;3;48;1;1;1;07;1;3;N;N;4;1;1;4;N;;;;;;;1;02;5;09;4;1;1;0;3;210.7824
2504;2019;3;48;1;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;222.6027
2505;2019;3;48;1;1;3;09;2;1;N;N;4;1;;;S;6;2;S;05;55;N;4;04;7;03;4;1;;;1;242.1655
2505;2019;3;48;1;1;3;08;2;1;N;N;4;1;;;S;6;2;S;05;37;N;4;04;5;10;4;2;;;4;242.1655
2506;2019;3;48;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;08;4;2;;;1;174.542
2507;2019;3;20;9;1;1;16;1;1;N;N;2;4;;;N;;;;;;;4;07;9;02;4;2;;;1;162.1737
2507;2019;3;20;9;6;2;12;1;1;N;N;1;1;1;3;N;;;;;;;1;02;9;09;4;2;1;0;2;133.7645
2507;2019;3;20;9;6;1;07;1;3;S;N;4;1;;;S;6;2;S;01;1;S;2;05;2;09;4;2;;;3;168.9131
2508;2019;3;20;3;1;1;05;1;3;S;N;4;2;1;2;N;;;;;;;1;02;2;08;4;2;5;40;3;88.1681
2508;2019;3;20;3;1;2;13;1;1;N;N;2;2;;;N;;;;;;;4;07;7;03;2;;;;1;139.8163
2508;2019;3;20;3;6;2;13;1;1;N;N;4;1;;;S;6;2;S;01;99;S;4;04;9;10;4;2;;;2;132.2872
2509;2019;3;48;1;6;1;08;1;2;N;N;4;1;2;2;S;3;4;S;04;12;S;1;02;9;08;4;2;5;15;2;234.0626
2509;2019;3;48;1;1;2;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;284.9311
2509;2019;3;48;1;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;236.7545
2509;2019;3;48;1;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;236.7545
2510;2019;3;48;9;6;1;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;5;04;3;;;40;3;310.9197
2510;2019;3;48;9;6;1;11;1;2;N;N;4;1;1;4;N;;;;;;;1;02;5;04;2;;;0;2;275.9205
2510;2019;3;48;9;1;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;04;4;2;1;40;1;239.3343
2510;2019;3;48;9;6;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;4;328.308
2511;2019;3;48;9;1;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;04;2;;;;1;228.5666
2511;2019;3;48;9;6;1;13;1;1;N;N;3;1;;;N;;;;;;;4;04;5;10;2;;;;2;183.0071
2512;2019;3;48;9;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;3;08;4;2;;;1;81.4673
2512;2019;3;48;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;4;08;2;;;;2;80.9332
2513;2019;3;20;9;6;2;13;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;159.5621
2514;2019;3;01;2;1;2;12;1;2;N;N;4;1;1;4;N;;;;;;;1;02;5;09;4;1;1;32;1;145.5131
2514;2019;3;01;2;6;2;12;1;2;N;N;4;1;;;N;;;;;;;4;04;4;08;2;;;;2;178.5872
2515;2019;3;48;9;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;03;4;2;5;40;1;188.7092
2516;2019;3;48;9;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;173.1792
2517;2019;3;48;9;1;1;12;1;2;N;N;4;1;;;N;;;;;;;4;04;3;04;4;2;;;2;165.1471
2517;2019;3;48;9;6;1;13;1;2;N;N;4;1;;;S;6;2;S;07;99;S;2;05;1;04;2;;;;1;182.4854
2518;2019;3;20;3;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;2;;;;1;106.1768
2518;2019;3;20;3;1;2;15;1;2;N;N;2;1;;;N;;;;;;;4;04;8;04;2;;;;2;100.5336
2519;2019;3;48;9;6;2;11;1;2;N;N;4;1;1;4;N;;;;;;;1;02;4;02;4;2;1;0;1;247.9292
2519;2019;3;48;9;1;1;10;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;02;3;;;0;2;253.325
2519;2019;3;48;9;6;1;03;1;;N;;;;;;;;;;;;;;;;;;;;;3;264.1598
2519;2019;3;48;9;1;1;03;1;;N;;;;;;;;;;;;;;;;;;;;;3;262.0122
2520;2019;3;01;2;1;1;10;1;2;N;N;4;3;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;211.3516
2520;2019;3;01;2;6;1;10;1;1;N;N;4;1;;;N;;;;;;;4;04;4;04;4;2;;;2;242.988
2520;2019;3;01;2;1;1;05;1;2;S;N;4;3;2;2;N;;;;;;;1;02;9;04;4;2;5;20;3;183.8702
2520;2019;3;01;2;6;1;04;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;254.5995
2521;2019;3;20;9;6;1;14;1;2;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;1;126.2378
2522;2019;3;48;9;6;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;3;08;2;;;;1;174.9967
2523;2019;3;01;9;1;2;08;1;3;S;N;4;1;;;S;6;2;S;09;60;N;4;04;5;08;4;2;;;1;35.0924
2523;2019;3;01;9;6;1;07;1;2;N;N;4;1;;;S;6;2;S;01;60;S;2;05;4;08;4;2;;;2;37.8558
2524;2019;3;48;1;1;1;14;1;3;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;242.9601
2524;2019;3;48;1;6;1;13;1;3;N;N;4;1;2;5;N;;;;;;;1;02;3;08;4;2;5;0;2;177.3755
2525;2019;3;01;2;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;10;4;2;;;1;147.78
2526;2019;3;48;9;1;2;17;1;1;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;158.9336
2526;2019;3;48;9;6;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;2;157.8917
2527;2019;3;01;2;6;2;13;1;2;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;1;232.2687
2528;2019;3;01;9;1;1;13;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;08;4;2;5;35;1;25.1176
2528;2019;3;01;9;6;2;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;6;01;4;2;1;40;2;28.6291
2528;2019;3;01;9;6;1;06;1;3;S;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;3;43.4183
2529;2019;3;48;9;1;1;13;1;2;N;N;4;1;2;5;N;;;;;;;1;02;3;08;4;1;5;0;1;84.8129
2529;2019;3;48;9;6;1;13;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;2;20;2;87.155
2530;2019;3;20;9;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;127.6167
2531;2019;3;48;9;1;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;01;7;03;2;;;45;1;255.2844
2532;2019;3;20;9;6;3;09;2;1;N;N;4;1;2;2;N;;;;;;;1;02;9;04;4;2;5;31;1;207.3219
2532;2019;3;20;9;1;1;08;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;2;173.4102
2532;2019;3;20;9;1;3;05;2;2;N;N;4;2;1;2;N;;;;;;;1;02;5;04;4;2;5;40;3;197.4184
2532;2019;3;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;160.7624
2533;2019;3;01;9;6;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;6;01;2;;;40;4;93.0299
2533;2019;3;01;9;1;1;17;1;1;N;N;2;4;;;N;;;;;;;4;07;6;01;2;;;;1;112.3198
2533;2019;3;01;9;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;2;106.0579
2533;2019;3;01;9;1;1;11;1;2;N;N;4;2;1;2;N;;;;;;;1;01;6;01;2;;;50;3;89.0958
2533;2019;3;01;9;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;4;92.2074
2533;2019;3;01;9;1;1;04;1;2;S;N;4;2;;;N;;;;;;;1;02;6;01;5;;;20;4;76.9298
2534;2019;3;48;1;1;2;14;1;2;N;N;2;3;;;N;;;;;;;4;07;1;02;4;2;;;2;161.1469
2534;2019;3;48;1;6;2;14;1;1;N;N;2;3;;;N;;;;;;;4;07;5;04;1;;;;1;160.0905
2535;2019;3;20;9;6;3;07;2;1;N;N;4;1;;;S;6;2;S;01;60;S;3;05;;;;;;;4;147.246
2535;2019;3;20;9;6;3;03;2;1;S;N;4;1;;;N;;;;;;;;;;;;;;;3;185.557
2535;2019;3;20;9;6;3;08;2;1;N;N;4;1;;;S;6;2;S;01;11;S;4;04;5;10;4;2;;;1;131.5283
2536;2019;3;48;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;3;02;4;2;;;1;103.5756
2537;2019;3;01;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;40.6377
2537;2019;3;01;9;6;2;10;1;1;N;N;4;1;1;5;N;;;;;;;1;02;4;02;4;2;1;26;1;41.0241
2538;2019;3;01;9;1;1;10;1;1;N;N;4;1;1;4;N;;;;;;;1;02;7;02;2;;;20;3;33.3433
2538;2019;3;01;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;10;2;;;;1;44.2157
2538;2019;3;01;9;1;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;2;;;;2;46.8263
2539;2019;3;20;9;1;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;2;;;40;1;182.4689
2539;2019;3;20;9;6;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;02;2;;;40;2;178.9124
2539;2019;3;20;9;1;1;05;1;2;N;N;4;3;2;2;N;;;;;;;1;02;5;10;4;2;5;20;3;149.8273
2539;2019;3;20;9;6;1;04;1;2;N;N;4;2;;;N;;;;;;;4;07;;;;;;;3;188.0819
2540;2019;3;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;113.8154
2540;2019;3;48;9;1;1;09;1;2;N;N;4;2;1;4;N;;;;;;;1;02;3;02;3;;;0;2;143.1211
2540;2019;3;48;9;6;1;10;1;3;N;N;4;1;2;4;N;;;;;;;1;02;2;09;4;2;1;0;1;109.1257
2541;2019;3;20;9;6;1;09;2;3;N;N;4;1;1;2;N;;;;;;;1;02;4;08;4;2;2;40;1;188.6429
2541;2019;3;20;9;1;1;08;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;5;40;2;160.2564
2541;2019;3;20;9;6;1;01;2;;N;;;;;;;;;;;;;;;;;;;;;3;193.1744
2542;2019;3;01;2;6;1;09;1;1;N;N;4;1;1;3;N;;;;;;;1;02;5;04;4;2;1;0;1;183.9847
2543;2019;3;01;9;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;4;09;4;1;;;2;27.3483
2543;2019;3;01;9;1;1;14;1;2;N;N;2;2;;;N;;;;;;;4;07;8;02;4;2;;;1;28.963
2544;2019;3;20;9;6;2;18;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;152.8984
2545;2019;3;48;9;1;1;15;1;1;N;N;2;4;;;N;;;;;;;4;07;7;03;4;2;;;1;186.1854
2545;2019;3;48;9;6;1;14;1;3;N;N;2;4;;;N;;;;;;;4;07;4;06;4;2;;;2;184.9648
2546;2019;3;48;9;1;1;13;1;1;N;N;2;1;;;N;;;;;;;4;04;7;04;4;2;;;1;235.7704
2547;2019;3;48;9;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;4;2;;;1;184.7723
2548;2019;3;20;9;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;158.8546
2548;2019;3;20;9;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;151.7038
2549;2019;3;48;1;6;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;1;04;2;;;;1;247.5528
2549;2019;3;48;1;1;1;10;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;3;240.8915
2550;2019;3;20;9;6;1;13;1;2;N;N;4;1;;;N;;;;;;;4;04;3;02;4;2;;;1;119.4895
2550;2019;3;20;9;1;1;13;1;2;N;N;3;1;;;N;;;;;;;4;04;3;02;3;;;;2;148.8751
2551;2019;3;20;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;2;02;3;;;40;1;168.7669
2551;2019;3;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;165.7482
2551;2019;3;20;9;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;02;3;;;40;2;147.2999
2551;2019;3;20;9;1;1;04;1;1;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;167.6455
2552;2019;3;01;2;6;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;09;4;2;5;40;2;164.7472
2552;2019;3;01;2;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;184.8713
2552;2019;3;01;2;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;180.7235
2552;2019;3;01;2;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;1;220.3279
2553;2019;3;20;9;1;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;127.7944
2554;2019;3;48;1;6;1;08;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;2;1;35;1;223.3322
2555;2019;3;01;2;6;2;18;1;1;N;N;2;1;;;N;;;;;;;4;04;1;09;4;1;;;1;146.6163
2556;2019;3;01;9;6;3;10;1;2;N;N;4;1;;;S;6;2;S;07;18;S;2;05;4;02;4;2;;;1;41.0526
2556;2019;3;01;9;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;04;4;2;1;40;2;34.8786
2556;2019;3;01;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;30.2259
2556;2019;3;01;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;31.8206
2556;2019;3;01;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;31.8206
2557;2019;3;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;159.0863
2557;2019;3;20;9;1;3;09;2;1;N;N;4;1;1;3;N;;;;;;;1;02;7;03;4;2;1;0;1;189.7635
2557;2019;3;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;167.7506
2558;2019;3;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;168.7654
2558;2019;3;20;9;1;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;212.6666
2558;2019;3;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;177.9568
2558;2019;3;20;9;6;1;06;1;3;N;N;4;1;2;2;N;;;;;;;1;03;5;04;4;2;5;8;2;273.1696
2559;2019;3;48;9;1;1;14;1;2;N;N;4;1;;;N;;;;;;;4;04;5;04;2;;;;1;216.3876
2559;2019;3;48;9;1;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;35;2;155.1546
2560;2019;3;20;9;6;1;10;1;1;N;N;4;1;;;N;;;;;;;4;04;5;09;4;1;;;1;171.0335
2560;2019;3;20;9;1;1;10;1;2;N;N;4;2;1;2;N;;;;;;;1;02;7;02;4;2;1;40;2;148.6212
2560;2019;3;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;155.2425
2561;2019;3;20;3;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;02;2;;;40;1;122.8462
2562;2019;3;48;9;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;187.0864
2563;2019;3;20;9;1;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;215.5865
2563;2019;3;20;9;6;1;15;1;2;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;227.688
2563;2019;3;20;9;1;3;07;1;3;N;N;4;2;;;S;6;2;S;03;33;S;2;06;9;02;4;2;;;3;220.7438
2564;2019;3;20;9;1;1;17;1;1;N;N;2;4;;;N;;;;;;;4;07;7;03;2;;;;1;116.009
2564;2019;3;20;9;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;122.5209
2565;2019;3;20;9;1;1;07;1;2;N;S;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;177.3241
2565;2019;3;20;9;6;1;06;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;2;1;40;2;180.594
2566;2019;3;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;246.0645
2566;2019;3;48;9;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;05;4;1;1;40;1;239.2817
2566;2019;3;48;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;05;4;2;1;35;2;259.6856
2566;2019;3;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;244.064
2567;2019;3;20;3;1;1;18;1;3;N;N;2;2;;;N;;;;;;;4;07;7;02;1;;;;1;101.0625
2567;2019;3;20;3;6;1;18;1;2;N;N;2;2;;;N;;;;;;;4;07;9;02;4;2;;;2;106.7354
2568;2019;3;01;9;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;1;35.8856
2569;2019;3;48;1;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;200.4166
2569;2019;3;48;1;1;1;11;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;08;1;;;40;1;249.0574
2569;2019;3;48;1;6;1;10;1;3;N;N;4;1;2;2;N;;;;;;;1;02;4;08;4;2;1;30;2;233.1088
2569;2019;3;48;1;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;243.1267
2570;2019;3;48;9;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;09;4;2;1;40;1;115.9841
2570;2019;3;48;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;126.3712
2570;2019;3;48;9;6;1;09;1;3;N;N;4;1;2;2;N;;;;;;;1;02;2;09;2;;;20;2;139.3504
2570;2019;3;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;125.3439
2571;2019;3;20;3;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;1;113.9874
2572;2019;3;01;9;1;1;14;1;3;N;N;2;1;;;N;;;;;;;4;04;7;04;4;1;;;1;38.6956
2573;2019;3;48;9;6;1;05;1;2;S;N;4;4;1;2;N;;;;;;;1;02;2;02;4;2;3;35;3;281.7345
2573;2019;3;48;9;1;1;11;1;1;N;N;3;1;;;N;;;;;;;4;04;9;09;4;1;;;2;330.4538
2573;2019;3;48;9;6;1;11;1;2;N;N;4;2;1;2;N;;;;;;;1;02;4;09;4;1;5;35;1;292.6431
2573;2019;3;48;9;1;1;03;1;1;S;S;4;4;;;N;;;;;;;;;;;;;;;3;248.5152
2574;2019;3;48;9;6;1;02;2;;S;;;;;;;;;;;;;;;;;;;;;3;331.6098
2574;2019;3;48;9;6;3;02;2;;S;;;;;;;;;;;;;;;;;;;;;3;331.6098
2574;2019;3;48;9;6;1;01;2;;N;;;;;;;;;;;;;;;;;;;;;3;331.6098
2574;2019;3;48;9;1;3;09;2;1;N;N;4;3;1;2;N;;;;;;;1;01;6;01;4;2;2;60;1;352.4702
2574;2019;3;48;9;6;3;08;2;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;445.7153
2575;2019;3;01;2;6;1;18;1;2;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;131.8027
2576;2019;3;48;9;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;233.1801
2576;2019;3;48;9;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;2;234.7188
2576;2019;3;48;9;1;1;08;1;3;N;N;4;2;1;2;N;;;;;;;1;02;3;06;4;2;1;35;3;230.2255
2577;2019;3;48;9;1;2;17;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;2;246.1823
2577;2019;3;48;9;6;2;17;1;1;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;1;244.5685
2577;2019;3;48;9;1;1;10;1;1;N;N;4;1;;;S;6;2;S;07;3;S;2;05;8;04;4;2;;;3;237.9875
2578;2019;3;20;3;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;119.4841
2578;2019;3;20;3;6;1;08;1;1;N;N;4;1;2;4;N;;;;;;;1;02;5;04;4;2;1;30;1;129.785
2578;2019;3;20;3;1;1;08;1;1;N;N;4;1;;;N;;;;;;;4;04;9;08;4;2;;;2;163.0192
2579;2019;3;48;1;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;06;4;2;1;40;2;170.7608
2579;2019;3;48;1;1;1;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;06;4;2;1;40;1;167.7111
2579;2019;3;48;1;6;1;05;1;2;S;N;4;2;;;S;6;2;S;03;2;S;2;05;4;06;4;2;;;3;187.6652
2580;2019;3;48;1;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;234.2697
2580;2019;3;48;1;6;1;10;1;3;N;N;4;1;2;4;N;;;;;;;1;02;2;09;4;1;5;0;2;222.3859
2580;2019;3;48;1;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;236.1898
2580;2019;3;48;1;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;28;1;227.3981
2581;2019;3;20;3;6;1;13;1;3;N;N;4;1;2;2;N;;;;;;;1;03;2;09;4;2;5;6;1;134.4755
2581;2019;3;20;3;6;1;13;1;3;N;N;4;1;2;4;N;;;;;;;1;02;2;09;4;2;5;0;1;129.1314
2582;2019;3;48;1;1;3;15;2;2;N;N;2;4;;;N;;;;;;;4;07;3;04;4;2;;;1;154.037
2582;2019;3;48;1;6;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;2;;;2;151.7829
2583;2019;3;01;9;6;1;04;1;3;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;79.1086
2583;2019;3;01;9;6;1;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;02;4;2;1;0;1;70.0975
2583;2019;3;01;9;6;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;9;02;4;2;;;4;90.9916
2584;2019;3;48;9;1;1;11;1;2;N;N;3;1;;;N;;;;;;;4;04;9;04;4;2;;;1;206.6302
2585;2019;3;20;3;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;1;138.2806
2586;2019;3;01;9;1;1;08;1;1;N;N;4;1;1;2;N;;;;;;;1;02;6;01;2;;;40;1;48.2849
2586;2019;3;01;9;6;3;06;2;2;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;5;40;2;104.601
2587;2019;3;20;9;1;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;5;35;1;136.4626
2587;2019;3;20;9;1;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;5;35;1;131.0395
2588;2019;3;20;9;6;1;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;10;3;;;0;2;118.6181
2588;2019;3;20;9;1;1;13;1;1;N;N;4;2;1;3;N;;;;;;;1;02;8;02;4;2;1;0;1;117.3597
2589;2019;3;48;1;6;2;18;1;1;N;N;4;3;;;N;;;;;;;4;07;7;02;4;2;;;1;234.8573
2589;2019;3;48;1;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;08;4;2;1;40;3;174.3227
2590;2019;3;01;2;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;214.5964
2590;2019;3;01;2;6;1;11;1;2;N;N;4;1;2;4;N;;;;;;;1;02;3;06;4;2;1;0;3;165.3686
2590;2019;3;01;2;1;2;16;1;1;N;N;2;3;;;N;;;;;;;4;07;9;02;4;2;;;1;227.2666
2591;2019;3;01;2;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;139.5965
2592;2019;3;20;3;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;04;4;2;1;40;1;155.2779
2592;2019;3;20;3;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;4;2;1;40;2;134.9079
2592;2019;3;20;3;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;5;09;4;2;;;3;148.1852
2592;2019;3;20;3;1;1;04;1;1;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;154.8362
2593;2019;3;48;9;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;02;2;;;40;1;261.9811
2594;2019;3;01;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;39.5368
2594;2019;3;01;9;1;1;08;1;1;N;N;4;1;1;3;N;;;;;;;1;02;2;09;4;1;5;0;1;47.7224
