NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
3206;2019;1;20;9;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;207.4208
3206;2019;1;20;9;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;2;227.7891
3206;2019;1;20;9;1;1;08;1;1;N;N;3;3;;;N;;;;;;;4;07;7;02;4;2;;;3;205.8138
3207;2019;1;48;1;6;1;06;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;05;4;2;5;40;3;274.8336
3207;2019;1;48;1;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;03;2;;;;1;313.8285
3207;2019;1;48;1;6;3;13;1;1;N;N;4;1;;;S;6;2;S;01;13;S;2;05;9;02;4;2;;;2;312.4901
3207;2019;1;48;1;6;3;13;1;1;N;N;4;2;;;N;;;;;;;4;07;;;;;;;4;261.8835
3208;2019;1;01;9;1;2;16;1;1;N;N;2;4;;;N;;;;;;;4;07;3;02;4;2;;;1;56.0369
3208;2019;1;01;9;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;54.2345
3209;2019;1;48;9;6;3;08;2;1;N;N;4;1;;;S;6;2;S;01;39;N;4;04;5;10;4;2;;;3;239.9208
3209;2019;1;48;9;6;3;12;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;125.1688
3209;2019;1;48;9;1;3;10;2;1;N;N;4;2;1;2;N;;;;;;;1;02;7;02;4;2;5;40;4;136.2447
3209;2019;1;48;9;1;3;04;1;2;S;N;4;2;2;2;N;;;;;;;1;02;4;04;4;2;5;25;3;79.9894
3209;2019;1;48;9;1;1;02;2;;S;;;;;;;;;;;;;;;;;;;;;4;159.2875
3209;2019;1;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;4;126.9304
3209;2019;1;48;9;1;3;03;2;1;S;N;4;2;;;N;;;;;;;;;;;;;;;4;161.9003
3210;2019;1;01;2;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;187.7511
3210;2019;1;01;2;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;187.7511
3210;2019;1;01;2;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;1;198.5316
3210;2019;1;01;2;6;1;08;1;3;N;N;4;1;1;3;N;;;;;;;1;02;4;08;4;2;1;28;2;175.346
3211;2019;1;01;2;6;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;04;4;2;1;40;1;189.1035
3211;2019;1;01;2;6;1;07;1;3;S;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;36;3;227.6181
3212;2019;1;20;9;1;1;14;1;3;N;N;2;1;;;N;;;;;;;4;04;2;05;4;2;;;1;123.5098
3212;2019;1;20;9;6;1;13;1;2;N;N;4;1;2;2;N;;;;;;;1;02;4;07;2;;;20;2;112.9357
3213;2019;1;20;9;1;1;17;1;1;N;N;2;4;;;N;;;;;;;4;07;7;02;4;2;;;1;102.0296
3213;2019;1;20;9;6;1;17;1;1;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;2;112.0487
3214;2019;1;20;9;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;107.9082
3214;2019;1;20;9;6;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;2;118.5046
3215;2019;1;48;1;6;2;18;1;1;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;181.8072
3216;2019;1;20;9;6;3;04;2;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;252.9959
3216;2019;1;20;9;1;3;11;1;2;N;N;4;3;;;S;6;2;S;01;9;S;2;06;9;01;4;2;;;1;222.9424
3216;2019;1;20;9;6;3;08;2;3;N;N;4;1;;;S;6;2;S;01;5;S;3;05;;;;;;;2;225.583
3216;2019;1;20;9;1;3;03;2;;S;;;;;;;;;;;;;;;;;;;;;3;205.5711
3216;2019;1;20;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;147.4475
3216;2019;1;20;9;1;3;03;2;;S;;;;;;;;;;;;;;;;;;;;;3;205.5711
3217;2019;1;20;9;1;1;16;1;2;N;N;2;2;;;N;;;;;;;4;07;7;02;3;;;;1;107.2494
3217;2019;1;20;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;117.7811
3218;2019;1;20;9;1;2;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;5;40;2;184.8268
3218;2019;1;20;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;06;4;2;1;40;1;190.0839
3218;2019;1;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;166.2331
3218;2019;1;20;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;183.9513
3219;2019;1;01;2;1;3;06;1;2;N;N;4;1;;;S;6;2;S;02;5;S;2;05;5;04;4;2;;;3;252.5834
3219;2019;1;01;2;6;3;06;1;2;S;N;4;1;;;S;6;2;S;05;3;S;2;05;5;04;4;2;;;3;294.4881
3219;2019;1;01;2;1;3;11;1;2;N;N;4;1;1;3;N;;;;;;;1;02;5;09;4;2;1;0;2;194.6933
3219;2019;1;01;2;6;3;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;2;1;40;1;205.6456
3219;2019;1;01;2;1;3;06;1;2;N;N;4;1;;;S;6;2;S;02;1;S;2;05;9;02;4;2;;;3;379.3908
3220;2019;1;48;9;6;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;40;1;278.8172
3220;2019;1;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;271.0453
3220;2019;1;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;271.0453
3220;2019;1;48;9;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;4;2;1;40;2;323.3904
3221;2019;1;20;3;6;1;12;1;2;N;S;4;1;1;2;N;;;;;;;1;02;3;09;4;2;1;35;2;136.2947
3221;2019;1;20;3;1;1;04;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;144.2523
3221;2019;1;20;3;6;1;05;1;2;N;S;4;1;;;N;;;;;;;4;04;5;04;4;2;;;3;276.2955
3221;2019;1;20;3;1;1;12;1;2;N;S;4;1;1;2;N;;;;;;;1;02;5;09;4;2;1;35;1;131.6927
3221;2019;1;20;3;1;1;07;1;2;S;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;3;207.5516
3221;2019;1;20;3;1;1;05;1;2;N;S;4;1;2;2;N;;;;;;;1;03;5;04;4;2;6;4;3;144.2523
3222;2019;1;01;9;6;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;52.9557
3222;2019;1;01;9;1;1;14;1;1;N;N;2;2;;;N;;;;;;;4;07;7;04;4;2;;;1;54.7156
3223;2019;1;20;3;1;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;3;40;1;206.8978
3224;2019;1;20;9;6;3;10;2;2;N;N;4;1;;;S;6;2;S;03;12;S;2;05;5;10;4;2;;;1;107.6341
3224;2019;1;20;9;1;3;04;2;1;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;199.5036
3225;2019;1;20;9;6;1;13;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;191.6827
3225;2019;1;20;9;1;1;06;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;3;227.8705
3225;2019;1;20;9;6;2;18;1;1;N;N;2;4;;;N;;;;;;;4;07;9;02;4;2;;;4;257.9606
3225;2019;1;20;9;1;1;13;1;2;N;N;3;1;;;N;;;;;;;4;04;7;02;4;2;;;2;206.0499
3226;2019;1;20;9;6;1;13;1;2;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;138.6296
3226;2019;1;20;9;1;2;13;1;2;N;N;4;1;;;N;;;;;;;4;04;3;02;4;2;;;2;159.5901
3226;2019;1;20;9;6;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;4;02;4;2;;;3;153.9617
3227;2019;1;20;3;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;10;4;2;1;40;1;151.0933
3227;2019;1;20;3;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;38;2;132.3538
3227;2019;1;20;3;6;1;03;1;1;S;N;4;4;;;N;;;;;;;;;;;;;;;3;151.4112
3227;2019;1;20;3;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;150.0056
3227;2019;1;20;3;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;150.0056
3228;2019;1;20;9;1;1;08;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;03;4;2;1;40;2;129.4039
3228;2019;1;20;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;128.0702
3228;2019;1;20;9;6;1;09;1;2;N;N;1;2;1;3;N;;;;;;;1;02;4;09;4;1;1;0;1;145.5054
3229;2019;1;48;1;1;1;14;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;08;1;;;40;1;239.9971
3229;2019;1;48;1;6;1;13;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;09;4;2;1;27;2;169.7128
3230;2019;1;20;9;6;3;07;2;1;N;N;4;1;1;2;N;;;;;;;1;02;9;10;4;2;1;40;2;256.5627
3230;2019;1;20;9;1;3;09;2;2;N;N;4;1;;;S;6;2;S;01;57;S;2;05;7;02;4;2;;;1;184.1485
3231;2019;1;48;9;6;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;109.1765
3231;2019;1;48;9;6;2;12;1;3;N;S;4;1;1;4;N;;;;;;;1;02;2;02;4;2;1;22;1;84.5645
3231;2019;1;48;9;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;109.1765
3232;2019;1;20;9;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;136.2841
3233;2019;1;48;9;6;1;13;1;2;N;N;4;1;;;N;;;;;;;4;04;6;01;2;;;;2;63.3554
3233;2019;1;48;9;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;71.9204
3234;2019;1;48;9;1;1;08;1;3;N;S;4;2;1;2;N;;;;;;;1;02;3;05;4;2;1;35;3;159.0952
3234;2019;1;48;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;165.3423
3235;2019;1;20;9;1;1;08;1;3;N;N;4;3;1;2;N;;;;;;;1;02;7;02;4;2;1;40;3;152.8976
3235;2019;1;20;9;6;1;12;1;1;N;N;4;1;2;2;N;;;;;;;1;02;9;08;4;2;1;27;2;130.48
3235;2019;1;20;9;1;1;13;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;125.0808
3236;2019;1;48;1;1;1;15;1;3;N;N;2;2;;;N;;;;;;;4;07;3;05;4;2;;;1;158.6766
3236;2019;1;48;1;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;4;06;4;2;;;2;166.4985
3237;2019;1;20;9;6;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;186.8344
3237;2019;1;20;9;1;2;13;1;2;N;N;4;2;1;2;N;;;;;;;1;02;9;08;4;2;1;35;2;107.6357
3238;2019;1;48;9;6;3;11;2;3;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;24;1;134.3629
3238;2019;1;48;9;1;3;11;2;1;N;N;4;1;;;N;;;;;;;4;04;9;01;4;2;;;2;177.6904
3238;2019;1;48;9;1;3;07;2;1;N;N;4;1;;;S;6;2;S;01;12;S;3;05;;;;;;;4;212.7206
3239;2019;1;20;9;6;1;13;1;1;N;N;4;2;;;N;;;;;;;4;07;;;;;;;2;145.2602
3239;2019;1;20;9;1;1;16;1;1;N;N;2;2;;;N;;;;;;;4;07;9;10;4;2;;;1;178.0066
3240;2019;1;20;9;1;1;13;1;2;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;145.2724
3240;2019;1;20;9;6;2;13;1;2;N;N;4;1;;;N;;;;;;;4;04;5;04;2;;;;2;148.033
3241;2019;1;48;9;1;1;12;1;2;N;N;4;2;1;2;N;;;;;;;1;02;8;04;4;2;1;40;1;176.9507
3241;2019;1;48;9;6;1;11;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;2;;;;2;226.1889
3242;2019;1;01;9;6;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;10;1;;;40;1;85.8553
3243;2019;1;01;9;1;1;13;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;4;44.7318
3243;2019;1;01;9;1;1;13;1;2;N;N;4;1;1;2;N;;;;;;;1;01;6;01;2;;;50;1;59.8285
3244;2019;1;48;1;1;1;12;1;3;N;S;3;1;;;N;;;;;;;4;04;8;04;4;2;;;1;251.0028
3245;2019;1;48;9;1;1;13;1;1;N;N;3;1;;;N;;;;;;;4;04;9;09;4;2;;;1;215.9621
3245;2019;1;48;9;6;1;12;1;1;N;N;4;1;;;N;;;;;;;4;04;8;10;4;2;;;2;212.5419
3245;2019;1;48;9;6;1;08;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;04;4;2;1;40;3;221.7132
3246;2019;1;48;9;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;175.2643
3247;2019;1;48;9;6;1;11;1;2;N;N;3;1;;;N;;;;;;;4;04;4;04;4;1;;;2;285.215
3247;2019;1;48;9;1;1;04;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;215.6014
3247;2019;1;48;9;1;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;246.5444
3247;2019;1;48;9;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;01;5;09;4;1;1;48;1;239.2278
3248;2019;1;01;9;6;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;10;4;2;1;40;1;51.3351
3249;2019;1;01;2;1;3;14;2;1;N;N;2;1;;;N;;;;;;;4;04;9;03;4;2;;;1;216.5492
3249;2019;1;01;2;6;3;11;2;1;N;S;4;1;;;S;6;2;S;04;99;S;3;05;;;;;;;2;185.3579
3250;2019;1;20;9;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;109.7577
3250;2019;1;20;9;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;2;120.5357
3251;2019;1;01;2;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;05;4;1;1;35;2;180.5664
3251;2019;1;01;2;6;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;5;35;1;153.0739
3251;2019;1;01;2;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;164.8256
3252;2019;1;01;9;6;1;13;1;1;N;N;3;1;;;N;;;;;;;4;04;5;02;4;2;;;1;43.791
3253;2019;1;01;9;6;1;13;1;1;N;N;4;4;2;3;N;;;;;;;1;02;9;10;4;2;1;0;1;54.1684
3254;2019;1;48;9;6;2;18;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;202.7296
3255;2019;1;20;3;1;1;13;1;3;N;N;4;1;2;2;N;;;;;;;1;02;3;05;4;2;5;20;1;110.2914
3255;2019;1;20;3;6;1;12;1;1;N;N;4;3;;;N;;;;;;;4;07;5;04;4;2;;;2;138.0841
3256;2019;1;48;1;6;1;09;1;2;N;N;4;1;;;S;6;2;S;01;2;S;2;05;9;09;4;1;;;1;220.0452
3256;2019;1;48;1;1;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;4;240.9894
3257;2019;1;20;9;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;169.2274
3258;2019;1;48;1;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;03;4;2;5;40;1;216.1987
3259;2019;1;20;9;1;1;03;1;;N;;;;;;;;;;;;;;;;;;;;;3;144.5696
3259;2019;1;20;9;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;35;1;129.2955
3259;2019;1;20;9;6;1;04;1;1;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;145.9242
3260;2019;1;48;9;6;1;08;1;3;N;N;4;1;2;4;N;;;;;;;1;02;2;09;4;2;5;16;1;252.2034
3261;2019;1;48;9;1;2;13;1;2;N;N;3;1;;;N;;;;;;;4;04;3;05;4;2;;;1;218.1559
3261;2019;1;48;9;6;2;13;1;2;N;N;4;1;;;N;;;;;;;4;04;4;02;4;2;;;2;201.59
3261;2019;1;48;9;1;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;3;40;3;229.0494
3262;2019;1;48;9;6;2;15;1;2;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;186.4987
3263;2019;1;48;9;6;1;09;1;3;N;N;4;2;2;2;N;;;;;;;1;02;4;10;4;2;5;30;1;232.1977
3264;2019;1;48;9;1;1;12;1;1;N;N;4;1;1;5;N;;;;;;;1;02;6;01;2;;;36;1;104.5978
3265;2019;1;48;9;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;199.688
3266;2019;1;48;9;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;173.1993
3266;2019;1;48;9;1;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;7;02;4;2;;;2;165.0627
3267;2019;1;20;9;6;3;09;2;2;N;N;4;1;1;2;N;;;;;;;1;02;2;10;4;2;1;40;3;215.3566
3267;2019;1;20;9;6;3;14;2;1;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;250.8387
3267;2019;1;20;9;1;1;02;2;;S;;;;;;;;;;;;;;;;;;;;;4;226.5181
3267;2019;1;20;9;1;3;03;2;;S;;;;;;;;;;;;;;;;;;;;;4;226.5181
3267;2019;1;20;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;4;162.4719
3267;2019;1;20;9;1;3;09;2;3;N;S;4;1;;;S;6;3;S;01;21;S;2;05;3;09;4;2;;;4;204.846
3268;2019;1;20;9;6;1;15;1;1;N;N;4;3;;;N;;;;;;;4;07;5;10;4;2;;;1;212.9213
3268;2019;1;20;9;6;1;09;1;1;N;N;4;1;;;S;6;2;S;04;1;S;2;05;5;04;4;2;;;3;144.5102
3269;2019;1;48;9;6;1;13;1;2;N;N;4;1;2;4;N;;;;;;;1;02;9;08;4;2;5;6;1;212.7757
3270;2019;1;20;3;6;1;18;1;3;N;N;4;1;;;N;;;;;;;4;04;4;02;5;;;;1;121.8083
3271;2019;1;48;9;1;1;09;1;2;N;N;4;2;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;302.6581
3271;2019;1;48;9;6;1;09;1;3;N;N;4;1;2;5;N;;;;;;;1;02;3;08;4;2;1;4;2;270.3397
3271;2019;1;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;261.7634
3271;2019;1;48;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;262.8041
3272;2019;1;48;9;6;2;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;236.251
3273;2019;1;48;1;6;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;2;;;40;1;267.8647
3274;2019;1;48;9;6;1;18;1;3;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;221.4319
3275;2019;1;01;9;1;3;10;2;1;N;N;4;2;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;53.3323
3275;2019;1;01;9;6;3;09;2;3;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;48.5832
3275;2019;1;01;9;1;3;03;2;;S;;;;;;;;;;;;;;;;;;;;;3;58.9064
3275;2019;1;01;9;1;3;03;2;;S;;;;;;;;;;;;;;;;;;;;;3;58.9064
3276;2019;1;48;9;1;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;239.3496
3276;2019;1;48;9;6;2;13;1;1;N;N;3;1;;;N;;;;;;;4;04;9;08;4;2;;;2;199.7324
3277;2019;1;01;2;1;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;;;;;;;1;128.3766
3277;2019;1;01;2;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;9;02;4;2;;;2;124.2474
3278;2019;1;48;9;1;2;13;1;1;N;N;3;1;;;N;;;;;;;4;04;7;02;4;2;;;1;181.2883
3279;2019;1;20;3;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;04;4;1;1;35;1;157.1345
3280;2019;1;48;9;6;1;07;1;2;N;N;4;1;1;3;N;;;;;;;1;02;5;04;4;2;1;26;2;248.1624
3280;2019;1;48;9;1;1;07;1;2;N;N;4;2;1;2;N;;;;;;;1;02;1;08;1;;;40;1;338.1629
3280;2019;1;48;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;238.8473
3280;2019;1;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;239.797
3281;2019;1;01;2;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;118.5112
3281;2019;1;01;2;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;114.6993
3282;2019;1;01;2;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;09;4;1;1;35;1;176.9981
3282;2019;1;01;2;1;1;05;1;3;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;166.564
3283;2019;1;20;9;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;04;4;2;1;40;1;162.9358
3284;2019;1;48;9;1;2;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;115.1669
3284;2019;1;48;9;6;1;10;1;1;N;N;4;1;1;2;N;;;;;;;1;02;4;03;2;;;40;2;120.6733
3284;2019;1;48;9;1;1;04;1;1;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;119.6333
3284;2019;1;48;9;1;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;104.6185
3285;2019;1;01;9;1;1;15;1;2;N;N;2;2;;;N;;;;;;;4;07;3;02;4;2;;;1;36.5221
3285;2019;1;01;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;2;09;2;;;;2;35.3474
3286;2019;1;48;9;6;3;13;1;2;N;N;4;1;2;2;S;3;2;S;09;39;S;1;03;9;02;4;2;5;6;1;179.4341
3286;2019;1;48;9;1;3;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;2;178.599
3287;2019;1;48;9;6;2;18;1;1;N;N;4;2;;;N;;;;;;;4;07;;;;;;;1;264.3037
3287;2019;1;48;9;6;1;12;1;1;N;N;4;1;;;S;6;2;S;04;86;S;2;05;2;09;4;2;;;3;199.4657
3287;2019;1;48;9;6;1;11;1;2;N;N;4;2;2;2;N;;;;;;;1;02;4;09;4;2;1;20;3;178.1208
3288;2019;1;20;9;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;168.4844
3288;2019;1;20;9;1;1;11;1;1;N;N;4;2;1;2;N;;;;;;;1;02;6;09;4;2;1;40;4;158.0985
3288;2019;1;20;9;1;1;11;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;08;2;;;40;2;193.16
3288;2019;1;20;9;6;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;2;1;40;1;159.19
3288;2019;1;20;9;1;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;168.4844
3289;2019;1;48;9;6;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;2;;;40;1;243.1264
3290;2019;1;20;9;6;1;08;1;3;N;N;4;1;2;5;N;;;;;;;1;02;4;03;4;2;1;30;2;179.9316
3290;2019;1;20;9;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;01;8;04;1;;;48;1;185.2312
3290;2019;1;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;171.8795
3290;2019;1;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;171.8795
3291;2019;1;48;9;1;1;17;1;1;N;N;2;3;;;N;;;;;;;4;07;7;02;4;2;;;1;118.5856
3291;2019;1;48;9;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;2;124.4312
3292;2019;1;01;9;6;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;29.6582
3292;2019;1;01;9;1;1;14;1;1;N;N;2;3;;;N;;;;;;;4;07;6;01;2;;;;2;30.6438
3293;2019;1;01;2;6;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;125.2141
3293;2019;1;01;2;1;1;16;1;2;N;N;2;2;;;N;;;;;;;4;07;9;09;4;1;;;2;129.3754
3294;2019;1;20;9;6;1;11;1;3;N;N;4;1;1;4;N;;;;;;;1;02;3;02;3;;;32;1;148.9274
3295;2019;1;20;3;6;2;13;1;3;N;N;2;1;;;N;;;;;;;4;04;1;02;4;2;;;1;123.8745
3296;2019;1;48;1;6;1;12;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;199.5805
3296;2019;1;48;1;1;1;12;1;1;N;N;4;3;1;2;N;;;;;;;1;02;8;02;4;2;1;40;2;173.9128
3296;2019;1;48;1;1;1;06;1;2;N;N;4;3;1;2;N;;;;;;;1;02;8;04;2;;;40;3;234.7693
3297;2019;1;01;2;1;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;8;04;4;2;;;1;130.4232
3297;2019;1;01;2;6;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;126.2282
3298;2019;1;48;9;1;1;18;1;1;N;N;2;3;;;N;;;;;;;4;07;7;03;4;2;;;1;150.1186
3298;2019;1;48;9;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;157.5186
3299;2019;1;48;9;6;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;9;02;4;2;;;1;196.0281
3300;2019;1;20;3;1;1;11;1;3;N;N;4;1;2;2;S;3;2;S;07;99;S;1;02;4;04;4;1;5;20;1;163.3281
3300;2019;1;20;3;6;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;2;141.9422
3300;2019;1;20;3;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;160.8728
3300;2019;1;20;3;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;145.3775
3301;2019;1;48;1;6;1;18;1;1;N;N;4;2;;;N;;;;;;;4;07;;;;;;;1;193.1629
3302;2019;1;48;9;6;2;16;1;1;N;S;4;1;;;N;;;;;;;4;04;;;;;;;1;190.2248
3303;2019;1;20;9;1;2;06;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;5;35;1;264.4515
3303;2019;1;20;9;6;2;06;1;3;N;N;4;1;1;2;S;4;1;S;07;4;S;1;02;5;04;4;2;5;40;2;205.5243
3304;2019;1;01;9;6;1;18;1;1;N;N;4;2;;;N;;;;;;;4;07;;;;;;;1;42.2179
