NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
2984;2021;1;01;9;1;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;62,54110
2985;2021;1;01;2;6;3;07;2;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;4;495,82990
2985;2021;1;01;2;1;3;12;2;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;217,52030
2985;2021;1;01;2;6;3;12;2;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;2;217,88910
2985;2021;1;01;2;1;3;07;2;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;3;311,03640
2985;2021;1;01;2;6;1;01;2;;S;;;;;;;;;;;;;;;;;;;;;4;206,50280
2985;2021;1;01;2;1;1;01;2;;N;;;;;;;;;;;;;;;;;;;;;4;251,25440
2986;2021;1;48;9;6;1;06;1;3;N;N;4;2;1;4;N;;;;;;;1;02;3;09;4;1;5;21;3;292,11960
2986;2021;1;48;9;6;1;12;1;1;N;N;4;1;2;4;N;;;;;;;1;02;9;08;4;2;2;12;2;220,32430
2986;2021;1;48;9;1;1;05;1;3;S;N;4;3;;;N;;;;;;;4;04;2;02;4;2;;;3;251,22380
2986;2021;1;48;9;1;1;12;1;2;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;24;1;219,84910
2987;2021;1;20;3;1;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;05;4;2;1;35;1;129,51130
2988;2021;1;20;9;6;2;10;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;5;20;4;131,90100
2988;2021;1;20;9;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;8;04;4;2;;;1;166,65220
2989;2021;1;48;1;6;1;05;1;3;N;N;4;1;2;2;N;;;;;;;1;03;5;04;4;2;5;10;3;210,05350
2989;2021;1;48;1;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;40;2;180,91340
2989;2021;1;48;1;1;2;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;40;1;190,35420
2990;2021;1;48;1;6;1;05;1;2;S;S;4;3;;;N;;;;;;;4;04;;;;;;;3;230,62930
2990;2021;1;48;1;1;1;04;1;2;S;S;4;3;;;N;;;;;;;4;04;;;;;;;3;243,61620
2990;2021;1;48;1;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;243,01400
2990;2021;1;48;1;1;2;11;1;3;N;N;4;3;1;2;N;;;;;;;1;02;2;08;2;;;40;2;253,63480
2990;2021;1;48;1;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;1;227,25790
2991;2021;1;20;9;6;1;18;1;1;N;N;2;2;;;N;;;;;;;4;07;4;02;4;2;;;1;120,88370
2992;2021;1;48;9;6;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;08;2;;;;1;109,65160
2993;2021;1;01;2;6;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;6;01;2;;;;1;152,98820
2993;2021;1;01;2;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;2;;;;3;152,98820
2994;2021;1;20;3;1;1;18;1;2;N;N;2;1;;;N;;;;;;;4;04;1;06;4;2;;;1;108,40550
2995;2021;1;48;9;6;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;2;161,77270
2995;2021;1;48;9;1;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;162,57950
2996;2021;1;20;3;1;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;5;02;2;;;;1;104,30570
2996;2021;1;20;3;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;103,31170
2997;2021;1;48;9;1;1;15;1;1;N;N;2;4;;;N;;;;;;;4;07;7;02;4;2;;;1;168,07250
2997;2021;1;48;9;6;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;2;167,23850
2998;2021;1;01;9;6;2;12;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;34,49370
2998;2021;1;01;9;1;1;12;1;2;N;N;4;3;1;2;N;;;;;;;1;01;8;02;4;2;1;56;1;30,95960
2999;2021;1;01;2;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;2;159,70740
2999;2021;1;01;2;6;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;08;4;2;1;35;1;159,97820
3000;2021;1;48;9;1;1;06;1;3;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;5;40;1;279,12810
3001;2021;1;01;9;6;1;10;1;3;N;N;4;1;2;2;N;;;;;;;1;01;2;09;4;1;5;52;1;44,86530
3001;2021;1;01;9;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;52,57570
3001;2021;1;01;9;1;1;04;1;1;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;39,40920
3002;2021;1;20;9;1;1;14;1;1;N;N;2;3;;;N;;;;;;;4;07;7;02;4;2;;;1;102,83270
3002;2021;1;20;9;6;1;13;1;1;N;N;4;1;2;3;N;;;;;;;1;02;9;10;4;2;5;20;2;94,23450
3003;2021;1;20;3;6;2;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;2;1;35;1;150,63760
3004;2021;1;48;9;6;1;09;1;3;N;N;4;1;1;3;N;;;;;;;1;02;5;09;4;1;5;0;1;233,90100
3004;2021;1;48;9;1;1;08;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;09;4;1;5;38;2;243,33470
3004;2021;1;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;221,28060
3005;2021;1;20;9;6;2;12;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;5;30;2;130,49720
3005;2021;1;20;9;1;1;13;1;3;N;N;4;1;1;3;N;;;;;;;1;02;2;09;4;2;1;0;1;139,87170
3006;2021;1;48;9;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;5;35;1;256,95180
3007;2021;1;20;9;1;2;16;1;1;N;N;2;2;;;N;;;;;;;4;07;8;03;4;2;;;1;113,79310
3007;2021;1;20;9;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;2;112,70870
3008;2021;1;48;9;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;205,98440
3009;2021;1;48;1;6;1;15;1;2;N;S;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;204,11130
3010;2021;1;48;1;1;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;3;10;4;2;;;3;248,64700
3010;2021;1;48;1;1;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;04;4;2;1;40;1;231,22080
3010;2021;1;48;1;6;1;06;1;3;S;N;4;3;;;N;;;;;;;4;04;2;09;4;2;;;3;291,36230
3010;2021;1;48;1;6;1;12;1;2;N;S;4;1;2;2;N;;;;;;;1;02;3;09;4;2;2;35;2;219,75310
3011;2021;1;20;9;1;1;11;1;2;N;N;4;2;2;2;N;;;;;;;1;02;7;02;4;2;1;30;2;170,92750
3011;2021;1;20;9;6;1;11;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;195,78710
3011;2021;1;20;9;1;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;171,14530
3011;2021;1;20;9;6;1;04;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;176,46090
3011;2021;1;20;9;1;1;03;1;1;S;S;4;3;;;N;;;;;;;;;;;;;;;3;170,07460
3012;2021;1;48;9;1;1;12;1;2;N;N;4;3;1;2;N;;;;;;;1;02;1;02;2;;;40;1;177,59970
3012;2021;1;48;9;6;1;12;1;2;S;N;4;2;2;2;N;;;;;;;1;02;2;08;2;;;20;2;168,92850
3012;2021;1;48;9;1;1;05;1;2;S;N;4;4;1;2;N;;;;;;;1;02;4;02;4;2;1;40;3;204,28100
3013;2021;1;48;1;6;1;16;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;213,22430
3014;2021;1;20;9;1;2;17;1;1;N;N;2;3;;;N;;;;;;;4;07;8;02;4;2;;;1;111,03820
3014;2021;1;20;9;6;2;17;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;109,98010
3015;2021;1;20;3;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;141,50890
3015;2021;1;20;3;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;06;4;2;1;40;1;147,93030
3015;2021;1;20;3;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;04;1;;;35;2;144,44450
3015;2021;1;20;3;1;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;144,24320
3016;2021;1;48;9;6;1;18;1;2;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;180,88060
3017;2021;1;01;2;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;30;1;153,15230
3017;2021;1;01;2;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;147,29200
3018;2021;1;20;9;6;1;17;1;1;N;N;2;2;;;N;;;;;;;4;07;5;04;4;2;;;1;135,89120
3019;2021;1;20;9;6;1;09;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;38;1;180,59380
3020;2021;1;01;2;1;3;12;2;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;3;;;24;1;223,13710
3020;2021;1;01;2;6;3;11;1;2;N;N;4;1;1;4;N;;;;;;;1;02;9;08;2;;;24;2;174,64860
3020;2021;1;01;2;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;151,72990
3021;2021;1;20;3;1;2;17;1;1;N;N;2;4;;;N;;;;;;;4;07;8;02;4;2;;;1;92,51100
3021;2021;1;20;3;6;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;2;91,62950
3022;2021;1;20;9;6;1;13;1;2;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;1;148,25280
3023;2021;1;20;9;1;1;07;1;2;N;N;4;3;1;2;N;;;;;;;1;02;7;02;4;2;1;32;3;200,38540
3023;2021;1;20;9;1;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;216,61310
3023;2021;1;20;9;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;2;214,54890
3024;2021;1;48;9;6;1;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;1;02;4;2;1;0;1;175,35200
3024;2021;1;48;9;1;2;07;1;3;N;N;4;2;1;4;N;;;;;;;1;02;2;02;4;2;5;0;3;263,33460
3025;2021;1;20;9;1;1;13;1;1;N;N;4;1;2;5;N;;;;;;;1;02;7;02;4;2;5;0;1;178,98970
3025;2021;1;20;9;6;1;13;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;153,01900
3026;2021;1;01;2;1;1;11;1;1;N;N;4;1;1;3;N;;;;;;;1;02;3;02;4;2;1;0;1;171,14320
3027;2021;1;48;1;1;1;12;1;1;N;N;4;1;;;S;6;3;S;07;99;S;2;05;8;04;2;;;;1;275,98640
3028;2021;1;48;9;6;1;09;1;2;N;N;4;1;1;3;N;;;;;;;1;02;3;04;4;2;1;0;2;185,79060
3028;2021;1;48;9;1;1;11;1;2;N;N;4;3;1;2;N;;;;;;;1;02;1;05;4;2;1;40;1;193,89360
3029;2021;1;20;3;1;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;2;10;4;1;1;35;1;156,50980
3030;2021;1;48;9;6;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;4;35;1;183,49910
3030;2021;1;48;9;6;3;05;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;179,87870
3031;2021;1;20;9;6;1;11;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;2;1;28;3;150,00390
3031;2021;1;20;9;6;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;201,38920
3032;2021;1;01;2;6;3;11;2;1;N;N;4;1;1;2;N;;;;;;;1;01;5;10;4;2;5;52;4;188,71670
3032;2021;1;01;2;1;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;8;02;4;2;;;1;282,69820
3033;2021;1;48;9;1;2;18;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;187,42770
3034;2021;1;48;9;1;2;06;1;2;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;32;2;255,10760
3034;2021;1;48;9;6;1;06;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;05;4;2;1;32;1;251,70980
3035;2021;1;01;9;6;2;13;1;2;N;N;4;1;1;3;N;;;;;;;1;02;6;01;2;;;0;2;47,51010
3035;2021;1;01;9;1;1;13;1;1;N;N;2;4;;;N;;;;;;;4;07;7;04;4;2;;;1;63,48700
3036;2021;1;01;2;6;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;1;40;1;176,22170
3037;2021;1;48;9;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;37;1;201,42660
3037;2021;1;48;9;6;2;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;37;2;214,71660
3037;2021;1;48;9;6;1;04;1;2;S;S;4;1;;;N;;;;;;;4;04;;;;;;;3;206,64830
3037;2021;1;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;199,84310
3038;2021;1;20;3;6;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;4;09;4;1;;;1;113,95470
3039;2021;1;20;9;6;1;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;3;;;40;1;141,63370
3040;2021;1;01;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;36,41980
3040;2021;1;01;9;1;2;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;5;40;1;48,09320
3040;2021;1;01;9;6;2;08;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;04;3;;;27;2;43,59330
3040;2021;1;01;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;44,31240
3041;2021;1;20;9;6;1;13;1;3;N;N;4;1;2;4;N;;;;;;;1;02;2;09;4;2;1;18;1;156,97930
3041;2021;1;20;9;1;1;08;1;2;N;S;4;2;1;4;N;;;;;;;1;02;3;06;2;;;24;3;179,42370
3042;2021;1;01;9;6;1;12;1;1;N;N;4;1;;;S;6;2;S;02;78;S;2;05;5;04;4;2;;;2;52,29360
3042;2021;1;01;9;1;1;05;1;2;N;N;4;2;1;2;N;;;;;;;1;02;7;02;4;2;5;40;3;40,38780
3042;2021;1;01;9;1;2;12;1;1;N;N;4;1;;;S;6;2;S;09;30;S;2;05;9;02;4;2;;;1;68,94950
3043;2021;1;20;9;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;2;109,38030
3043;2021;1;20;9;1;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;110,43270
3044;2021;1;48;9;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;157,35150
3044;2021;1;48;9;1;2;14;1;1;N;N;2;4;;;N;;;;;;;4;07;3;02;4;2;;;1;158,13620
3045;2021;1;01;9;6;2;09;1;2;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;37;2;46,26800
3045;2021;1;01;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;35,30520
3045;2021;1;01;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;35,30520
3045;2021;1;01;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;35,30520
3045;2021;1;01;9;1;2;10;1;1;N;N;4;1;1;3;N;;;;;;;1;02;5;08;4;2;1;0;1;46,76770
3046;2021;1;01;9;1;1;10;1;1;N;N;4;1;1;3;N;;;;;;;1;02;7;02;4;2;1;0;1;60,96200
3046;2021;1;01;9;6;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;2;52,52740
3046;2021;1;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;55,99370
3046;2021;1;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;55,99370
3047;2021;1;01;2;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;1;04;2;;;;2;132,92930
3047;2021;1;01;2;1;2;17;1;1;N;N;2;2;;;N;;;;;;;4;07;7;04;4;2;;;1;133,19760
3048;2021;1;01;2;1;1;10;1;2;N;S;4;1;1;2;N;;;;;;;1;02;3;05;4;2;1;39;1;178,35810
3048;2021;1;01;2;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;134,64340
3048;2021;1;01;2;6;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;2;08;4;2;1;34;4;162,05020
3049;2021;1;20;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;1;131,13480
3050;2021;1;48;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;1;111,94130
3051;2021;1;48;9;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;2;;;27;1;127,65590
3052;2021;1;01;9;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;57,30320
3052;2021;1;01;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;57,18770
3053;2021;1;48;1;6;2;17;1;2;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;2;279,44930
3053;2021;1;48;1;6;1;12;1;2;N;S;4;2;;;N;;;;;;;4;07;4;04;4;1;;;3;188,90190
3053;2021;1;48;1;6;1;12;1;2;N;S;4;2;1;2;N;;;;;;;1;02;4;04;4;2;1;40;3;202,03330
3053;2021;1;48;1;1;2;18;1;2;N;N;2;2;;;N;;;;;;;4;07;3;02;4;2;;;1;280,84290
3054;2021;1;20;9;6;1;05;1;3;S;N;4;3;;;N;;;;;;;4;04;;;;;;;4;178,70580
3054;2021;1;20;9;1;1;11;1;2;N;N;4;2;1;2;N;;;;;;;1;02;3;02;4;2;1;40;4;168,05210
3054;2021;1;20;9;6;1;16;1;1;N;N;2;2;;;N;;;;;;;4;07;9;02;4;2;;;2;234,50210
3054;2021;1;20;9;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;236,75830
3054;2021;1;20;9;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;40;3;165,50620
3055;2021;1;20;9;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;206,55210
3055;2021;1;20;9;1;1;12;1;2;N;N;4;2;1;3;N;;;;;;;1;02;8;10;4;2;1;0;3;156,08320
3056;2021;1;48;1;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;1;234,60950
3056;2021;1;48;1;1;1;10;1;2;N;N;4;1;;;N;;;;;;;4;04;2;10;2;;;;3;215,37390
3057;2021;1;48;9;1;2;03;2;;S;;;;;;;;;;;;;;;;;;;;;3;246,12530
3057;2021;1;48;9;6;3;09;2;2;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;279,32280
3057;2021;1;48;9;6;3;05;2;2;N;N;4;1;;;N;;;;;;;4;07;;;;;;;3;339,92790
3057;2021;1;48;9;1;3;12;2;1;N;N;4;2;;;S;6;2;S;07;99;S;2;06;7;03;4;2;;;1;346,88890
3057;2021;1;48;9;1;1;01;2;;N;;;;;;;;;;;;;;;;;;;;;3;246,12530
3058;2021;1;48;1;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;198,55220
3059;2021;1;01;2;1;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;40;1;266,21080
3060;2021;1;48;9;1;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;1;276,66830
3060;2021;1;48;9;6;1;07;1;3;N;N;4;1;;;N;;;;;;;4;04;2;09;4;2;;;2;243,49970
3060;2021;1;48;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;191,71870
3061;2021;1;20;3;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;09;4;2;1;40;2;153,93820
3061;2021;1;20;3;1;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;141,01950
3061;2021;1;20;3;1;1;05;1;3;S;N;4;1;;;N;;;;;;;4;04;2;02;4;2;;;3;145,44210
3061;2021;1;20;3;6;1;05;1;3;N;N;4;1;1;2;N;;;;;;;1;02;8;02;3;;;40;3;149,84110
3061;2021;1;20;3;6;1;04;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;149,95940
3061;2021;1;20;3;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;142,68510
3062;2021;1;48;9;6;1;13;1;3;N;N;4;1;2;2;N;;;;;;;1;02;4;02;2;;;20;2;174,54730
3062;2021;1;48;9;1;1;13;1;1;N;N;4;1;1;2;N;;;;;;;1;02;1;02;2;;;40;1;183,65590
3063;2021;1;20;9;1;1;09;1;1;N;N;4;2;;;S;6;2;S;01;7;S;2;06;7;02;4;2;;;3;240,99790
3063;2021;1;20;9;6;2;14;1;1;N;N;4;2;;;N;;;;;;;4;07;9;10;4;2;;;1;233,62440
3063;2021;1;20;9;1;1;14;1;2;N;N;2;2;;;N;;;;;;;4;07;8;04;4;1;;;2;235,87220
3064;2021;1;20;9;1;3;08;2;2;N;N;4;1;1;2;N;;;;;;;1;02;5;10;2;;;40;1;216,14160
3064;2021;1;20;9;6;3;08;2;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;365,34280
3064;2021;1;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;173,13470
3064;2021;1;20;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;173,13470
3065;2021;1;48;9;1;1;08;1;3;N;N;4;1;1;4;N;;;;;;;1;02;1;02;4;2;1;30;2;225,18970
3065;2021;1;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;197,17740
3065;2021;1;48;9;6;1;09;1;3;N;S;4;1;1;4;N;;;;;;;1;02;3;08;2;;;30;1;214,85950
3066;2021;1;20;9;6;2;18;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;1;135,51830
3067;2021;1;01;2;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;160,60420
3068;2021;1;20;9;6;1;13;1;1;N;N;3;1;;;N;;;;;;;4;04;9;08;4;2;;;2;170,91490
3068;2021;1;20;9;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;8;04;4;2;;;1;214,34290
3069;2021;1;48;1;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;03;2;;;40;1;273,49230
3070;2021;1;20;9;1;1;13;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;112,19280
3071;2021;1;48;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;190,53750
3072;2021;1;01;2;6;1;13;1;3;N;N;4;1;2;5;N;;;;;;;1;02;2;09;4;1;5;0;1;202,57510
3073;2021;1;48;1;1;1;09;1;3;N;N;4;2;1;3;N;;;;;;;1;02;2;06;3;;;0;1;274,54310
3073;2021;1;48;1;6;1;08;1;3;N;N;4;2;1;5;N;;;;;;;1;02;5;10;4;2;1;24;2;251,16150
3073;2021;1;48;1;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;249,76530
3073;2021;1;48;1;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;229,23060
3074;2021;1;20;9;6;1;18;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;1;218,22360
3074;2021;1;20;9;1;1;18;1;1;N;N;2;2;;;N;;;;;;;4;07;1;04;1;;;;2;220,32310
3074;2021;1;20;9;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;04;2;;;40;3;161,51600
3075;2021;1;20;9;1;1;12;1;2;N;N;4;2;1;2;N;;;;;;;1;01;8;04;2;;;55;1;169,81460
3075;2021;1;20;9;1;1;04;1;2;S;S;4;3;;;N;;;;;;;4;04;;;;;;;3;167,00890
3075;2021;1;20;9;6;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;5;35;2;180,56230
3075;2021;1;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;163,84310
3076;2021;1;48;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;226,12950
3076;2021;1;48;9;1;2;11;1;2;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;32;1;225,05490
3076;2021;1;48;9;6;2;10;1;3;N;N;4;1;1;4;N;;;;;;;1;02;5;04;4;2;1;8;2;227,77460
3077;2021;1;20;9;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;7;10;5;;;;1;132,35490
3078;2021;1;48;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;138,64990
3078;2021;1;48;9;1;1;10;1;2;N;N;4;1;1;4;N;;;;;;;1;02;9;02;4;2;1;0;3;115,91120
3079;2021;1;20;9;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;08;4;2;1;40;3;133,78140
3079;2021;1;20;9;1;1;18;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;190,61420
3080;2021;1;48;1;1;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;1;04;2;;;40;1;203,34350
3081;2021;1;01;2;1;1;07;1;2;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;32;1;275,66940
3082;2021;1;20;9;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;192,45010
3082;2021;1;20;9;6;1;13;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;153,45780
3083;2021;1;20;9;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;1;02;2;;;40;1;154,11610
3083;2021;1;20;9;6;1;09;1;3;N;S;4;1;1;2;N;;;;;;;1;02;4;02;5;;;32;2;159,33440
3084;2021;1;01;9;6;1;12;1;3;N;S;4;1;1;2;N;;;;;;;1;02;1;09;4;1;1;35;1;14,58310
3084;2021;1;01;9;6;1;06;1;3;N;N;4;1;2;2;S;4;2;S;07;14;S;1;02;5;04;4;2;5;25;3;21,63320
3084;2021;1;01;9;1;1;05;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;11,90480
3085;2021;1;48;9;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;253,83630
3085;2021;1;48;9;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;2;255,10220
3085;2021;1;48;9;1;1;09;1;2;N;N;4;4;1;4;N;;;;;;;1;02;7;03;4;2;1;32;3;204,45270
3086;2021;1;20;3;1;1;17;1;3;N;N;2;1;;;N;;;;;;;4;04;1;08;4;2;;;1;105,98630
