NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
3111;2019;4;20;9;6;1;11;1;1;N;S;4;1;2;2;N;;;;;;;1;02;5;04;4;2;2;22;2;164.0304
3112;2019;4;20;9;6;1;10;1;2;N;N;4;1;1;3;N;;;;;;;1;02;5;09;4;1;5;0;1;147.3171
3112;2019;4;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;168.7273
3113;2019;4;48;9;1;1;11;1;1;N;N;4;1;1;4;N;;;;;;;1;02;6;01;4;2;1;0;1;245.5521
3114;2019;4;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;246.6759
3114;2019;4;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;248.4193
3114;2019;4;48;9;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;05;4;1;1;40;1;253.9882
3114;2019;4;48;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;05;4;2;1;35;2;269.1672
3115;2019;4;48;9;6;1;12;1;3;N;N;4;1;;;N;;;;;;;4;04;2;09;4;2;;;1;133.6781
3116;2019;4;20;3;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;168.0704
3116;2019;4;20;3;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;172.0369
3116;2019;4;20;3;1;1;07;1;2;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;32;1;191.7019
3116;2019;4;20;3;6;1;07;1;2;N;N;4;1;1;4;N;;;;;;;1;02;3;04;4;2;1;32;2;217.3409
3117;2019;4;01;9;1;1;05;1;2;S;N;4;2;2;2;N;;;;;;;1;02;9;04;4;2;1;20;3;39.1794
3117;2019;4;01;9;1;1;11;1;2;N;N;4;2;;;N;;;;;;;4;07;8;02;4;2;;;1;51.1399
3117;2019;4;01;9;6;1;11;1;1;N;N;3;2;;;N;;;;;;;4;07;5;04;2;;;;2;56.2701
3118;2019;4;20;3;6;2;08;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;08;4;2;1;40;1;121.1057
3118;2019;4;20;3;1;1;08;1;3;N;S;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;2;126.0305
3119;2019;4;48;1;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;1;190.6587
3120;2019;4;20;9;6;1;12;1;1;N;N;4;2;;;N;;;;;;;4;07;5;10;4;2;;;1;171.7082
3121;2019;4;01;2;1;3;12;1;1;N;N;4;1;1;2;S;4;2;S;02;24;S;1;02;7;02;4;2;5;32;1;162.9959
3121;2019;4;01;2;6;1;12;1;1;N;S;4;1;;;S;6;2;S;01;72;S;2;05;4;08;4;2;;;2;201.4425
3122;2019;4;01;9;1;1;12;1;2;N;N;4;3;1;2;N;;;;;;;1;02;8;04;2;;;40;1;32.1112
3122;2019;4;01;9;6;1;12;1;1;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;2;36.3717
3123;2019;4;48;9;1;1;13;1;3;N;N;4;1;;;S;6;2;S;07;53;S;2;05;3;06;4;2;;;1;196.5938
3123;2019;4;48;9;6;1;12;1;3;N;N;4;1;;;S;6;2;S;09;87;S;2;05;2;09;4;2;;;2;175.7306
3123;2019;4;48;9;1;1;06;1;2;N;N;4;2;1;4;N;;;;;;;1;02;7;04;4;2;5;32;3;238.6349
3124;2019;4;48;9;6;1;12;1;1;N;N;4;1;1;3;N;;;;;;;1;02;9;02;4;2;1;0;1;189.0301
3125;2019;4;48;1;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;166.6041
3125;2019;4;48;1;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;168.4709
3126;2019;4;20;3;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;134.3104
3126;2019;4;20;3;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;3;05;1;;;38;1;140.1408
3126;2019;4;20;3;6;3;10;1;2;N;N;4;1;2;2;N;;;;;;;1;02;2;05;4;2;1;30;2;117.8118
3127;2019;4;01;2;1;1;08;1;2;N;N;4;1;1;4;N;;;;;;;1;02;3;02;3;;;0;1;189.1783
3128;2019;4;48;9;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;7;03;4;2;;;1;212.3203
3129;2019;4;20;9;1;1;06;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;02;4;2;1;32;3;223.2003
3129;2019;4;20;9;6;1;11;1;1;N;N;3;1;;;N;;;;;;;4;04;5;04;4;2;;;2;197.7571
3129;2019;4;20;9;1;1;12;1;2;N;N;4;1;1;4;N;;;;;;;1;02;1;04;1;;;0;1;165.281
3130;2019;4;48;9;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;302.1458
3130;2019;4;48;9;1;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;4;248.4533
3130;2019;4;48;9;6;1;11;1;2;N;N;4;1;;;S;6;2;S;05;99;S;2;05;5;04;4;2;;;3;258.9558
3130;2019;4;48;9;1;2;17;1;1;N;N;2;2;;;N;;;;;;;4;07;5;04;4;2;;;1;298.7977
3131;2019;4;48;9;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;1;06;3;;;;1;183.2296
3132;2019;4;20;3;6;1;09;1;2;N;N;4;1;;;S;6;2;S;01;24;S;2;05;4;08;4;2;;;3;107.1054
3132;2019;4;20;3;6;2;14;1;2;N;N;4;1;;;N;;;;;;;4;04;3;02;4;2;;;1;165.1748
3133;2019;4;48;1;6;1;07;1;3;N;S;4;1;1;4;N;;;;;;;1;02;3;08;4;1;5;0;1;275.6801
3134;2019;4;48;9;6;1;11;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;36;1;197.8862
3134;2019;4;48;9;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;204.8547
3134;2019;4;48;9;1;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;197.7689
3135;2019;4;20;9;1;2;08;1;3;N;S;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;37;1;195.5128
3135;2019;4;20;9;6;2;07;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;37;2;186.4128
3135;2019;4;20;9;6;2;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;144.1536
3136;2019;4;48;9;6;1;11;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;09;4;2;2;17;1;208.6598
3136;2019;4;48;9;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;2;1;40;2;200.0869
3137;2019;4;20;9;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;149.1899
3138;2019;4;20;9;1;1;11;1;2;N;N;4;2;1;4;N;;;;;;;1;02;1;10;2;;;40;1;197.7976
3138;2019;4;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;180.1254
3138;2019;4;20;9;6;1;11;1;2;N;N;4;1;1;4;N;;;;;;;1;02;4;10;2;;;28;2;174.6448
3138;2019;4;20;9;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;189.5684
3139;2019;4;20;9;1;1;15;1;2;N;N;2;4;;;N;;;;;;;4;07;7;04;4;2;;;1;125.7746
3139;2019;4;20;9;6;2;15;1;2;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;2;133.5962
3140;2019;4;48;9;6;2;12;1;1;N;N;4;1;2;2;N;;;;;;;1;02;9;10;4;2;1;20;2;191.3562
3140;2019;4;48;9;1;2;13;1;1;N;N;4;2;1;2;N;;;;;;;1;02;7;02;4;2;5;40;1;182.4732
3140;2019;4;48;9;6;1;08;1;3;N;N;4;2;1;2;N;;;;;;;1;02;4;09;4;2;1;40;3;232.0505
3141;2019;4;20;9;6;1;11;1;1;N;N;4;1;;;N;;;;;;;4;04;5;09;4;1;;;1;181.3867
3141;2019;4;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;163.1101
3141;2019;4;20;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;2;156.7519
3142;2019;4;01;2;6;1;10;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;10;4;2;1;32;1;164.0509
3143;2019;4;01;2;6;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;141.6637
3143;2019;4;01;2;1;1;15;1;2;N;N;2;2;;;N;;;;;;;4;07;5;04;4;2;;;2;144.9153
3144;2019;4;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;246.1249
3144;2019;4;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;247.8644
3144;2019;4;48;9;1;1;10;1;3;N;N;4;1;1;4;N;;;;;;;1;02;3;08;4;2;1;32;1;248.7089
3144;2019;4;48;9;6;1;09;1;3;N;N;4;1;2;4;N;;;;;;;1;02;5;04;2;;;20;2;276.8283
3145;2019;4;48;1;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;8;04;4;2;;;1;160.7662
3145;2019;4;48;1;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;162.5676
3146;2019;4;48;9;1;1;13;1;2;N;N;4;1;2;5;N;;;;;;;1;02;3;08;4;1;5;0;1;85.5444
3146;2019;4;48;9;6;1;13;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;2;20;2;91.0329
3147;2019;4;48;1;1;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;32;1;179.8742
3147;2019;4;48;1;6;1;04;1;3;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;220.2274
3148;2019;4;01;9;1;1;13;1;2;N;N;2;2;;;N;;;;;;;4;07;3;02;4;2;;;1;61.7409
3148;2019;4;01;9;1;1;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;7;02;4;2;1;40;3;69.9222
3148;2019;4;01;9;6;1;12;1;2;N;N;4;1;1;5;N;;;;;;;1;02;6;01;2;;;10;2;68.0376
3149;2019;4;20;9;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;4;08;4;2;;;1;128.8147
3149;2019;4;20;9;6;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;4;09;4;2;;;2;136.8253
3150;2019;4;20;9;1;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;8;04;2;;;;1;132.9476
3151;2019;4;48;9;1;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;168.8166
3151;2019;4;48;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;170.7082
3152;2019;4;01;9;1;1;10;1;2;N;N;4;1;1;4;N;;;;;;;1;02;7;03;2;;;32;1;43.9372
3152;2019;4;01;9;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;02;4;2;1;16;2;39.3785
3152;2019;4;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;44.0309
3152;2019;4;01;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;44.9141
3153;2019;4;01;9;6;1;04;1;1;N;N;4;2;;;N;;;;;;;4;07;;;;;;;3;19.5551
3153;2019;4;01;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;16.5649
3153;2019;4;01;9;6;1;10;1;2;S;N;3;1;;;N;;;;;;;4;04;5;09;4;2;;;1;18.0666
3153;2019;4;01;9;1;1;10;1;2;N;S;4;2;1;2;N;;;;;;;1;02;4;02;4;2;1;40;2;16.1632
3154;2019;4;20;9;1;1;13;1;2;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;201.9032
3154;2019;4;20;9;6;1;12;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;15;2;174.4274
3154;2019;4;20;9;6;1;07;1;3;N;N;4;2;1;2;N;;;;;;;1;02;5;09;4;1;3;40;3;218.6544
3154;2019;4;20;9;1;1;06;1;3;N;N;4;2;2;2;S;3;2;S;08;2;S;1;02;3;10;4;2;5;20;3;214.1915
3155;2019;4;20;9;1;1;18;1;1;N;N;2;3;;;N;;;;;;;4;07;6;01;2;;;;1;212.5457
3155;2019;4;20;9;6;1;18;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;4;225.7633
3155;2019;4;20;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;2;225.7633
3155;2019;4;20;9;1;1;10;1;2;N;N;4;3;1;2;N;;;;;;;1;02;7;03;4;2;1;40;3;156.5384
3156;2019;4;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;196.3752
3156;2019;4;48;9;6;1;10;1;2;N;N;4;1;1;3;N;;;;;;;1;02;8;04;4;1;1;0;1;192.8381
3157;2019;4;01;2;1;2;13;1;3;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;1;254.0241
3157;2019;4;01;2;1;1;04;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;158.1154
3157;2019;4;01;2;6;1;10;1;1;N;S;4;1;2;3;N;;;;;;;1;02;5;04;4;2;1;0;2;174.1023
3158;2019;4;48;9;6;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;08;3;;;35;1;274.9018
3159;2019;4;48;9;1;1;12;1;2;N;N;4;1;1;4;N;;;;;;;1;02;3;04;4;2;1;16;1;204.2262
3159;2019;4;48;9;6;1;12;1;3;N;N;4;1;2;4;N;;;;;;;1;02;9;08;4;2;1;19;2;207.34
3159;2019;4;48;9;6;1;05;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;257.2855
3160;2019;4;01;9;1;3;10;2;1;N;N;4;3;;;N;;;;;;;4;07;;;;;;;1;26.4627
3160;2019;4;01;9;1;2;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;16.7302
3160;2019;4;01;9;6;3;08;2;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;23.6803
3160;2019;4;01;9;1;3;03;2;2;S;N;4;3;;;N;;;;;;;;;;;;;;;3;21.7511
3160;2019;4;01;9;1;2;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;16.7302
3161;2019;4;48;9;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;5;28;4;118.7951
3161;2019;4;48;9;1;1;09;1;1;N;N;4;2;1;4;N;;;;;;;1;02;1;04;2;;;32;3;124.6186
3161;2019;4;48;9;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;136.7561
3161;2019;4;48;9;1;2;16;1;1;N;N;2;3;;;N;;;;;;;4;07;9;02;4;2;;;1;135.2407
3161;2019;4;48;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;4;113.2488
3161;2019;4;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;4;112.454
3162;2019;4;48;1;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;03;4;2;1;41;1;221.3128
3163;2019;4;48;9;1;2;14;1;3;N;N;4;2;1;2;N;;;;;;;1;02;3;09;4;1;1;35;2;252.4999
3163;2019;4;48;9;1;1;07;1;2;N;N;4;2;;;S;6;2;S;07;15;S;2;06;5;04;4;2;;;3;272.194
3163;2019;4;48;9;6;1;14;1;3;N;N;4;1;1;3;N;;;;;;;1;02;3;09;4;1;1;0;1;255.3292
3164;2019;4;20;3;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;4;05;4;2;;;1;105.6997
3164;2019;4;20;3;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;3;04;2;;;;2;99.5113
3165;2019;4;01;9;1;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;66.252
3165;2019;4;01;9;6;1;10;1;2;N;S;4;1;1;2;N;;;;;;;1;02;5;04;3;;;40;1;70.5595
3165;2019;4;01;9;6;1;04;1;2;S;S;4;2;;;N;;;;;;;4;04;5;10;4;2;;;3;83.965
3166;2019;4;48;9;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;167.2943
3167;2019;4;48;9;6;3;10;2;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;208.1847
3167;2019;4;48;9;6;3;05;2;2;N;N;4;1;;;N;;;;;;;4;04;;;;;;;3;204.7216
3167;2019;4;48;9;6;1;01;2;;N;;;;;;;;;;;;;;;;;;;;;4;325.0124
3167;2019;4;48;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;4;248.2348
3167;2019;4;48;9;1;3;10;2;2;N;S;4;1;;;S;6;1;S;03;6;N;4;04;7;03;2;;;;2;271.7966
3167;2019;4;48;9;1;3;06;2;1;N;N;4;1;;;S;6;1;S;07;3;S;2;05;7;03;4;2;;;4;483.1383
3168;2019;4;48;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;102.469
3168;2019;4;48;9;6;1;10;1;2;N;N;4;1;;;S;6;2;S;04;3;S;2;05;3;10;4;2;;;1;122.0917
3169;2019;4;48;9;6;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;01;5;04;2;;;60;1;217.9851
3169;2019;4;48;9;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;2;220.4305
3169;2019;4;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;195.1778
3170;2019;4;20;9;1;1;11;1;2;N;N;4;3;1;4;N;;;;;;;1;02;3;08;4;2;1;32;1;187.0595
3170;2019;4;20;9;6;1;04;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;173.2405
3170;2019;4;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;175.5873
3170;2019;4;20;9;6;1;10;1;3;N;N;4;2;1;4;N;;;;;;;1;02;2;04;4;2;1;29;2;162.0926
3171;2019;4;20;9;1;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;180.8992
3171;2019;4;20;9;6;1;13;1;3;N;N;4;1;2;2;N;;;;;;;1;02;9;09;4;2;1;17;2;125.4126
3172;2019;4;01;2;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;187.9796
3172;2019;4;01;2;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;184.283
3172;2019;4;01;2;6;1;09;1;3;N;N;4;1;1;3;N;;;;;;;1;02;2;09;4;2;1;19;2;175.1701
3172;2019;4;01;2;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;10;4;1;1;40;1;196.5568
3173;2019;4;48;9;1;3;07;2;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;259.309
3173;2019;4;48;9;1;3;07;2;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;4;270.4777
3174;2019;4;01;9;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;4;10;4;2;;;2;31.1381
3174;2019;4;01;9;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;3;07;2;;;;1;31.8529
3175;2019;4;48;9;6;1;04;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;207.6332
3175;2019;4;48;9;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;9;04;3;;;31;1;188.2239
3176;2019;4;48;9;6;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;04;4;1;1;38;2;200.9241
3176;2019;4;48;9;1;1;07;1;3;S;N;4;1;1;2;N;;;;;;;1;02;2;09;2;;;40;3;241.3373
3176;2019;4;48;9;1;2;14;1;2;N;N;2;2;;;N;;;;;;;4;07;1;04;4;1;;;1;242.2415
3177;2019;4;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;163.777
3177;2019;4;20;9;6;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;04;4;2;1;40;1;154.0545
3177;2019;4;20;9;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;2;164.1597
3177;2019;4;20;9;1;1;04;1;1;S;N;4;3;;;N;;;;;;;4;04;5;04;4;2;;;3;172.363
3178;2019;4;20;9;6;2;18;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;194.0261
3178;2019;4;20;9;1;1;13;1;2;N;N;4;1;2;3;N;;;;;;;1;02;4;04;4;2;5;0;3;125.962
3179;2019;4;01;9;6;1;17;1;1;N;N;4;2;;;N;;;;;;;4;07;;;;;;;1;82.8155
3179;2019;4;01;9;6;1;12;1;1;N;N;4;1;2;2;N;;;;;;;1;02;9;08;4;2;5;20;3;70.0452
3179;2019;4;01;9;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;02;4;2;1;42;3;64.3576
3180;2019;4;20;9;1;1;11;1;2;N;N;4;1;1;4;N;;;;;;;1;02;8;04;4;2;1;40;1;184.8734
3180;2019;4;20;9;1;1;05;1;2;N;N;4;1;;;S;6;2;S;07;1;S;2;05;5;04;5;;;;3;161.8267
3180;2019;4;20;9;1;1;04;1;2;N;N;4;2;;;N;;;;;;;4;07;;;;;;;3;182.6327
3180;2019;4;20;9;6;1;11;1;2;S;N;4;1;;;S;6;2;S;01;1;S;2;05;1;04;2;;;;2;197.5343
3181;2019;4;01;2;1;3;10;1;1;S;N;4;1;2;2;S;3;2;S;07;39;S;1;03;3;10;4;2;1;3;1;178.077
3182;2019;4;48;1;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;01;5;08;4;2;5;48;1;198.0716
3182;2019;4;48;1;6;1;10;1;1;N;N;4;1;2;2;S;4;1;S;07;48;N;1;02;9;08;4;2;5;17;2;188.9043
3182;2019;4;48;1;6;1;05;1;3;N;N;4;2;;;S;6;2;S;02;2;S;2;06;3;08;4;2;;;3;205.8237
3183;2019;4;20;9;6;1;13;1;1;N;N;4;1;;;N;;;;;;;4;04;8;02;3;;;;2;149.8302
3183;2019;4;20;9;1;1;15;1;2;N;N;2;2;;;N;;;;;;;4;07;3;02;3;;;;1;178.5917
3184;2019;4;20;3;1;1;13;1;3;N;N;4;2;1;2;N;;;;;;;1;02;1;04;1;;;40;1;127.4435
3184;2019;4;20;3;1;1;06;1;2;N;N;4;2;1;2;N;;;;;;;1;02;2;08;4;2;1;40;3;161.9835
3184;2019;4;20;3;6;1;12;1;3;N;N;4;1;;;S;6;2;S;08;3;S;2;05;2;09;4;1;;;2;131.6579
3185;2019;4;20;9;1;1;13;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;167.0267
3186;2019;4;20;9;1;1;05;1;2;S;N;4;2;;;S;6;2;S;07;4;S;2;05;8;04;4;2;;;3;153.5519
3186;2019;4;20;9;6;2;12;1;2;N;N;4;1;2;2;N;;;;;;;1;02;9;08;4;2;2;33;2;135.1022
3186;2019;4;20;9;1;2;12;1;2;N;N;4;2;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;130.5981
3187;2019;4;01;9;1;2;10;1;2;N;S;4;1;1;2;N;;;;;;;1;01;5;04;2;;;60;1;33.6727
3187;2019;4;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;29.4401
3187;2019;4;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;29.4401
3187;2019;4;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;29.4401
3188;2019;4;01;2;1;3;07;2;3;N;N;4;1;1;2;N;;;;;;;1;02;1;04;2;;;40;1;370.8646
3188;2019;4;01;2;6;1;02;2;;S;;;;;;;;;;;;;;;;;;;;;3;247.7045
3188;2019;4;01;2;1;1;01;2;;N;;;;;;;;;;;;;;;;;;;;;3;242.8334
3188;2019;4;01;2;6;3;06;2;3;N;N;4;1;1;2;N;;;;;;;1;01;5;04;5;;;55;2;394.8127
3189;2019;4;48;9;6;2;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;229.2807
3190;2019;4;20;9;6;2;13;1;1;N;N;4;1;;;S;6;2;S;01;93;S;2;05;7;02;4;2;;;1;164.2841
3190;2019;4;20;9;1;2;13;1;1;N;N;4;2;1;4;N;;;;;;;1;02;7;04;4;2;1;24;2;154.2791
3191;2019;4;01;9;1;1;16;1;1;N;N;2;3;;;N;;;;;;;4;07;8;02;4;2;;;1;12.4265
3191;2019;4;01;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;12.1477
3192;2019;4;20;9;6;1;04;1;2;S;N;4;4;;;N;;;;;;;4;04;;;;;;;3;150.386
3192;2019;4;20;9;1;1;04;1;2;S;N;4;4;;;N;;;;;;;4;04;;;;;;;3;160.4139
3192;2019;4;20;9;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;1;136.2226
3192;2019;4;20;9;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;5;40;2;157.0937
3193;2019;4;48;1;1;3;16;2;2;N;N;2;4;;;N;;;;;;;4;07;3;04;4;2;;;1;183.8622
3193;2019;4;48;1;6;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;2;;;2;153.1418
3194;2019;4;20;9;6;1;13;1;2;N;N;4;1;;;N;;;;;;;4;04;4;02;4;2;;;1;160.8573
3195;2019;4;48;9;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;182.0101
3196;2019;4;20;3;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;106.9625
3196;2019;4;20;3;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;2;02;4;2;;;2;100.7003
3197;2019;4;48;9;6;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;08;4;2;1;40;1;244.7089
3198;2019;4;20;3;1;1;17;1;3;N;N;2;1;;;N;;;;;;;4;04;1;07;4;2;;;1;152.0596
3198;2019;4;20;3;6;1;13;1;2;N;N;3;2;;;N;;;;;;;4;07;3;06;4;2;;;2;127.571
3199;2019;4;20;3;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;07;2;;;40;1;107.7886
3199;2019;4;20;3;1;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;5;10;4;2;;;3;105.312
3200;2019;4;48;9;6;1;18;1;1;N;N;4;2;;;N;;;;;;;4;07;;;;;;;4;141.8355
3200;2019;4;48;9;6;1;12;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;37;1;116.34
3200;2019;4;48;9;1;1;05;1;3;N;N;4;2;;;N;;;;;;;4;07;2;09;4;1;;;3;105.6634
3200;2019;4;48;9;1;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;105.6634
3201;2019;4;48;1;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;08;1;;;38;1;230.3577
3202;2019;4;48;1;1;1;10;1;3;N;S;4;1;1;4;N;;;;;;;1;02;1;04;2;;;24;1;251.0648
3203;2019;4;01;2;6;2;08;1;3;N;N;4;2;2;2;N;;;;;;;1;02;2;09;4;1;4;24;2;133.6812
3203;2019;4;01;2;1;1;08;1;2;N;N;4;1;2;2;N;;;;;;;1;02;8;04;4;1;1;40;1;160.0449
3204;2019;4;20;9;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;2;;;;1;118.8168
