NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
2038;2019;2;48;1;6;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;1;202.7371
2039;2019;2;20;9;1;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;9;02;4;2;;;1;162.628
2039;2019;2;20;9;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;1;02;2;;;40;4;126.6295
2040;2019;2;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;200.7199
2040;2019;2;20;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;2;172.5834
2040;2019;2;20;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;01;1;04;1;;;50;1;195.2517
2040;2019;2;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;200.7199
2041;2019;2;20;3;1;3;16;1;2;N;N;2;1;;;N;;;;;;;4;04;1;04;2;;;;1;112.9133
2042;2019;2;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;160.8574
2042;2019;2;20;9;1;1;11;1;1;N;N;4;2;1;4;N;;;;;;;1;02;7;03;2;;;24;1;162.8733
2042;2019;2;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;160.8574
2042;2019;2;20;9;6;1;10;1;2;N;N;4;1;2;4;N;;;;;;;1;02;4;02;4;2;1;0;2;149.8475
2043;2019;2;20;3;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;117.3243
2044;2019;2;20;9;6;1;17;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;4;225.9965
2044;2019;2;20;9;6;1;12;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;20;1;143.3331
2044;2019;2;20;9;1;1;11;1;1;N;N;4;4;1;2;N;;;;;;;1;02;7;03;4;2;1;40;2;158.4914
2044;2019;2;20;9;1;1;06;1;3;N;N;4;4;1;2;N;;;;;;;1;02;5;04;4;2;1;40;3;219.5033
2045;2019;2;01;2;1;1;09;1;1;N;N;4;1;;;S;6;1;S;01;61;S;2;05;8;02;4;2;;;1;250.4671
2046;2019;2;48;1;6;2;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;09;4;1;1;35;1;185.5813
2047;2019;2;20;9;1;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;4;02;3;;;;1;118.8616
2047;2019;2;20;9;6;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;124.0237
2048;2019;2;01;2;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;125.7367
2048;2019;2;01;2;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;123.6347
2049;2019;2;20;3;6;1;12;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;144.7059
2049;2019;2;20;3;1;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;2;08;4;2;;;1;188.2395
2050;2019;2;48;9;6;1;13;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;238.5043
2050;2019;2;48;9;1;1;13;1;2;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;2;183.9059
2051;2019;2;01;2;1;2;16;1;2;N;N;2;4;;;N;;;;;;;4;07;8;02;4;2;;;1;121.4184
2051;2019;2;01;2;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;2;123.4827
2052;2019;2;20;9;1;2;13;1;2;N;N;4;1;1;3;N;;;;;;;1;02;9;02;4;2;5;0;1;130.5259
2052;2019;2;20;9;1;1;07;1;3;N;N;4;2;1;4;N;;;;;;;1;02;7;02;3;;;32;3;199.9996
2052;2019;2;20;9;6;1;12;1;1;N;N;4;1;1;4;N;;;;;;;1;02;5;04;4;2;1;32;2;131.4823
2053;2019;2;01;9;1;3;12;2;1;N;N;4;2;;;S;6;2;S;01;99;S;2;06;7;02;4;2;;;1;74.0052
2053;2019;2;01;9;6;3;11;2;1;N;S;4;1;;;S;6;2;S;01;99;S;2;05;7;02;4;2;;;2;78.9481
2054;2019;2;20;9;1;2;10;1;2;N;N;4;2;1;2;N;;;;;;;1;02;1;02;1;;;40;1;162.5595
2054;2019;2;20;9;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;169.734
2054;2019;2;20;9;6;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;02;5;;;40;2;152.8935
2054;2019;2;20;9;6;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;2;10;4;1;;;3;170.7401
2055;2019;2;20;9;6;1;13;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;3;;;;1;129.1548
2056;2019;2;20;9;1;2;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;138.2146
2057;2019;2;01;9;1;1;10;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;40;3;48.7962
2057;2019;2;01;9;1;1;16;1;1;N;N;2;2;;;N;;;;;;;4;07;9;02;4;2;;;1;64.1784
2057;2019;2;01;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;6;01;5;;;;2;65.2695
2058;2019;2;48;9;6;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;2;;;40;1;229.4749
2059;2019;2;01;9;6;2;12;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;2;;;;1;28.2222
2059;2019;2;01;9;1;2;11;1;2;N;N;4;3;1;2;N;;;;;;;1;01;8;04;2;;;70;2;25.1833
2060;2019;2;48;9;6;2;12;1;1;N;N;4;1;1;4;N;;;;;;;1;02;5;04;4;2;1;32;1;192.1224
2060;2019;2;48;9;6;1;07;1;3;N;N;4;2;1;4;N;;;;;;;1;02;3;02;4;2;5;32;3;222.3844
2061;2019;2;01;2;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;3;;;;2;144.8025
2061;2019;2;01;2;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;147.2644
2062;2019;2;20;9;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;09;4;1;;;1;140.1468
2063;2019;2;48;9;6;2;12;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;30;1;190.3618
2064;2019;2;20;9;1;1;14;1;3;N;N;4;2;;;N;;;;;;;4;07;7;09;4;2;;;1;183.5131
2064;2019;2;20;9;6;1;08;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;4;150.7333
2065;2019;2;01;9;1;1;18;1;1;N;N;2;2;;;N;;;;;;;4;07;1;03;1;;;;1;37.4003
2065;2019;2;01;9;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;38.0361
2066;2019;2;01;9;1;3;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;02;4;2;1;40;1;39.7385
2066;2019;2;01;9;6;3;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;02;4;2;1;40;2;42.5421
2067;2019;2;48;1;1;1;17;1;2;N;N;2;3;;;N;;;;;;;4;07;4;02;4;2;;;1;249.9914
2067;2019;2;48;1;6;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;;;;;;;2;260.383
2067;2019;2;48;1;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;04;4;2;1;35;3;202.2736
2068;2019;2;48;1;6;2;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;40;1;202.2867
2069;2019;2;01;9;1;1;03;1;;N;;;;;;;;;;;;;;;;;;;;;3;83.804
2069;2019;2;01;9;1;2;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;40;1;80.7488
2069;2019;2;01;9;6;1;11;1;1;N;N;4;1;;;S;6;1;S;09;8;S;2;05;5;10;4;1;;;2;92.3832
2069;2019;2;01;9;1;1;04;1;2;N;N;4;2;;;N;;;;;;;4;07;;;;;;;3;92.9464
2070;2019;2;20;3;6;2;17;1;1;N;N;2;1;;;N;;;;;;;4;04;9;09;4;1;;;1;117.8393
2071;2019;2;20;3;6;1;12;1;3;N;S;4;2;1;2;N;;;;;;;1;02;2;09;4;1;1;37;1;127.6848
2071;2019;2;20;3;1;1;11;1;3;N;N;4;4;2;2;N;;;;;;;1;01;2;09;4;2;1;50;2;130.6919
2072;2019;2;20;3;6;1;15;1;2;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;109.3183
2072;2019;2;20;3;1;2;16;1;3;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;104.7683
2073;2019;2;01;2;1;1;15;1;1;N;N;2;3;;;N;;;;;;;4;07;6;01;2;;;;1;116.3848
2073;2019;2;01;2;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;118.3635
2074;2019;2;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;180.1292
2074;2019;2;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;180.1292
2074;2019;2;20;9;6;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;1;04;2;;;40;2;204.7238
2074;2019;2;20;9;1;1;09;1;2;N;N;4;3;1;2;N;;;;;;;1;02;1;04;1;;;40;1;189.8403
2075;2019;2;01;2;6;1;09;1;2;N;N;4;1;2;2;N;;;;;;;1;03;9;08;2;;;14;2;169.0983
2075;2019;2;01;2;1;2;09;1;2;S;N;4;2;1;2;N;;;;;;;1;02;9;02;4;2;1;24;1;220.0871
2075;2019;2;01;2;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;186.968
2075;2019;2;01;2;6;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;186.968
2075;2019;2;01;2;6;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;186.968
2076;2019;2;48;9;1;1;10;1;1;N;N;4;2;1;2;N;;;;;;;1;02;7;02;4;2;5;40;3;178.5661
2076;2019;2;48;9;1;1;11;1;1;N;N;3;3;;;N;;;;;;;4;07;7;03;4;2;;;3;211.3672
2076;2019;2;48;9;6;2;17;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;248.1869
2077;2019;2;48;9;6;1;18;1;2;N;N;2;4;;;N;;;;;;;4;07;3;08;4;2;;;1;191.9388
2078;2019;2;48;1;1;1;10;1;2;S;N;4;1;1;4;N;;;;;;;1;02;8;04;4;2;1;32;1;215.8992
2079;2019;2;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;196.347
2079;2019;2;48;9;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;1;240.3217
2079;2019;2;48;9;6;3;09;1;3;N;N;4;1;2;2;N;;;;;;;1;02;9;10;4;2;1;20;2;212.904
2080;2019;2;01;2;1;1;11;1;3;N;N;4;2;1;2;N;;;;;;;1;01;8;04;4;2;5;45;1;148.9831
2080;2019;2;01;2;6;1;09;1;1;N;N;4;1;;;S;6;2;S;05;99;S;2;05;5;10;4;2;;;2;140.8062
2081;2019;2;20;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;4;02;4;2;;;1;121.7077
2081;2019;2;20;9;6;1;14;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;4;121.7077
2082;2019;2;20;9;1;1;12;1;2;N;N;4;2;1;2;N;;;;;;;1;02;5;04;1;;;40;1;129.9949
2082;2019;2;20;9;1;1;07;1;2;N;N;4;2;1;4;N;;;;;;;1;02;4;04;5;;;24;3;191.8701
2082;2019;2;20;9;6;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;5;;;40;2;125.289
2083;2019;2;20;3;1;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;2;06;4;2;;;1;113.7081
2084;2019;2;01;2;6;3;10;2;3;N;S;4;1;;;N;;;;;;;4;04;5;10;4;2;;;2;298.9959
2084;2019;2;01;2;1;3;12;2;3;N;S;4;1;;;N;;;;;;;4;04;5;10;4;2;;;1;280.2759
2084;2019;2;01;2;6;3;02;2;;S;;;;;;;;;;;;;;;;;;;;;3;243.6581
2085;2019;2;01;9;6;1;18;1;1;N;N;2;3;;;N;;;;;;;4;07;6;01;2;;;;1;25.1579
2086;2019;2;20;3;1;1;13;1;2;N;N;4;1;1;3;N;;;;;;;1;02;5;04;4;2;1;0;1;122.1691
2086;2019;2;20;3;6;2;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;2;122.236
2087;2019;2;48;1;1;1;09;1;1;N;N;4;2;1;4;N;;;;;;;1;02;1;03;2;;;0;2;234.699
2087;2019;2;48;1;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;5;0;1;216.163
2087;2019;2;48;1;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;207.5159
2088;2019;2;20;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;2;1;37;1;172.0355
2089;2019;2;01;9;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;69.933
2089;2019;2;01;9;6;1;13;1;1;N;N;4;1;;;N;;;;;;;4;04;9;08;5;;;;2;60.9166
2090;2019;2;20;3;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;128.8749
2091;2019;2;20;9;6;1;13;1;1;N;N;4;2;1;2;N;;;;;;;1;01;1;04;1;;;50;1;129.0633
2091;2019;2;20;9;1;1;06;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;3;198.3855
2091;2019;2;20;9;1;1;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;2;134.4092
2091;2019;2;20;9;1;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;3;198.3855
2092;2019;2;48;1;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;3;03;4;2;;;1;171.4159
2093;2019;2;48;9;6;1;13;1;2;N;N;4;1;;;N;;;;;;;4;04;9;09;4;1;;;2;157.578
2093;2019;2;48;9;1;1;14;1;1;N;N;2;2;;;N;;;;;;;4;07;3;03;4;2;;;1;148.077
2094;2019;2;20;3;6;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;04;1;;;23;1;112.2108
2095;2019;2;48;1;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;186.7617
2096;2019;2;01;2;1;3;10;2;1;N;N;4;2;;;S;6;2;S;04;42;S;2;06;9;03;4;2;;;3;261.6373
2096;2019;2;01;2;6;3;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;04;4;2;;;1;201.1231
2096;2019;2;01;2;1;3;10;2;1;N;N;4;2;1;2;N;;;;;;;1;02;9;08;4;2;1;40;3;261.6373
2097;2019;2;20;9;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;138.1406
2097;2019;2;20;9;6;2;15;1;2;N;N;2;1;;;N;;;;;;;4;04;5;09;4;2;;;2;144.14
2098;2019;2;01;9;1;1;09;1;1;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;24;1;79.6653
2098;2019;2;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;82.3887
2098;2019;2;01;9;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;2;1;24;2;74.5019
2098;2019;2;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;82.3887
2099;2019;2;48;1;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;4;02;4;2;;;1;159.5445
2100;2019;2;01;9;6;2;10;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;2;35;1;23.862
2100;2019;2;01;9;6;2;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;21.4171
2101;2019;2;20;9;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;153.0687
2102;2019;2;48;9;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;1;;;;1;171.9518
2103;2019;2;20;9;1;1;14;1;1;N;N;4;4;2;2;N;;;;;;;1;02;5;04;1;;;30;1;103.708
2103;2019;2;20;9;6;1;14;1;1;N;N;4;1;1;2;N;;;;;;;1;01;5;04;2;;;50;2;108.212
2104;2019;2;01;9;6;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;10;1;;;40;1;76.4059
2105;2019;2;48;9;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;171.7436
2106;2019;2;48;9;6;1;11;1;3;N;S;4;1;1;2;N;;;;;;;1;02;1;04;4;1;1;40;1;234.0844
2106;2019;2;48;9;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;05;4;2;1;40;2;226.9123
2106;2019;2;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;238.2281
2106;2019;2;48;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;237.5826
2107;2019;2;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;187.3403
2107;2019;2;20;9;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;03;2;;;40;1;175.0815
2107;2019;2;20;9;6;1;09;1;2;N;N;4;1;2;2;N;;;;;;;1;02;4;02;4;2;1;20;2;197.255
2107;2019;2;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;187.3403
2108;2019;2;01;9;1;2;13;1;1;N;N;3;3;;;N;;;;;;;4;07;7;02;4;2;;;1;40.0433
2108;2019;2;01;9;6;2;12;1;1;N;N;4;1;;;N;;;;;;;4;04;7;10;4;2;;;2;43.2187
2109;2019;2;01;2;6;3;05;2;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;287.3401
2109;2019;2;01;2;6;3;09;2;1;N;N;4;1;;;N;;;;;;;4;04;5;04;2;;;;1;249.7749
2109;2019;2;01;2;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;181.3461
2109;2019;2;01;2;6;3;05;2;2;S;N;4;2;;;N;;;;;;;4;04;5;04;2;;;;3;165.1164
2109;2019;2;01;2;1;3;07;2;1;N;N;4;3;1;2;N;;;;;;;1;01;5;04;1;;;45;2;496.1598
2109;2019;2;01;2;6;1;01;2;;S;;;;;;;;;;;;;;;;;;;;;3;255.8667
2110;2019;2;20;3;1;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;37;1;126.5608
2110;2019;2;20;3;6;2;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;37;2;126.6301
2110;2019;2;20;3;1;1;07;1;3;N;S;4;2;;;N;;;;;;;4;07;2;08;4;2;;;3;250.3244
2111;2019;2;01;2;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;4;2;;;2;133.5612
2111;2019;2;01;2;1;2;17;1;1;N;N;2;4;;;N;;;;;;;4;07;7;02;4;2;;;1;131.3284
2112;2019;2;01;2;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;179.1823
2112;2019;2;01;2;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;180.768
2112;2019;2;01;2;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;40;1;208.6915
2112;2019;2;01;2;6;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;177.2872
2112;2019;2;01;2;6;1;08;1;1;S;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;186.8487
2113;2019;2;48;9;1;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;04;3;;;40;3;180.7938
2113;2019;2;48;9;1;2;18;1;1;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;249.387
2114;2019;2;01;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;13.728
2115;2019;2;20;3;6;3;10;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;02;4;2;1;40;1;142.8369
2115;2019;2;20;3;1;1;09;1;2;N;S;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;40;2;162.1992
2115;2019;2;20;3;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;166.1237
2115;2019;2;20;3;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;153.3316
2116;2019;2;01;9;1;2;13;1;2;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;46.2382
2116;2019;2;01;9;6;1;13;1;1;N;N;4;1;;;S;6;2;S;01;30;S;2;05;5;04;4;2;;;1;59.3397
2117;2019;2;48;9;1;2;17;1;1;N;N;2;2;;;N;;;;;;;4;07;7;03;4;2;;;1;169.5244
2117;2019;2;48;9;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;176.5711
2118;2019;2;01;9;1;1;11;1;1;N;N;3;2;;;N;;;;;;;4;07;6;01;4;2;;;1;76.6549
2119;2019;2;48;1;1;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;04;1;;;40;1;226.9686
2119;2019;2;48;1;6;1;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;02;4;2;1;40;3;320.0215
2119;2019;2;48;1;1;1;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;08;4;2;1;43;3;304.3885
2119;2019;2;48;1;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;06;4;2;1;40;2;229.0297
2119;2019;2;48;1;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;218.2986
2120;2019;2;01;9;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;40;1;15.0444
2121;2019;2;48;9;1;1;13;1;1;N;N;3;3;;;N;;;;;;;4;07;3;02;4;2;;;1;187.1818
2121;2019;2;48;9;6;1;11;1;1;N;N;4;1;;;S;6;3;S;07;12;S;2;05;5;04;4;2;;;2;210.0236
2121;2019;2;48;9;1;1;07;1;3;N;N;4;3;1;2;N;;;;;;;1;02;3;05;4;2;1;40;3;281.6854
2122;2019;2;48;9;1;1;13;1;2;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;210.9256
2122;2019;2;48;9;1;1;11;1;2;N;N;4;4;;;N;;;;;;;4;07;;;;;;;4;232.9637
2123;2019;2;01;2;1;3;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;186.0997
2124;2019;2;01;2;6;1;10;1;2;N;N;4;1;2;3;N;;;;;;;1;02;2;10;4;2;1;0;2;191.9436
2124;2019;2;01;2;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;184.11
2124;2019;2;01;2;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;186.078
2124;2019;2;01;2;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;24;1;174.493
2125;2019;2;20;9;1;1;08;1;1;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;32;1;175.798
2126;2019;2;48;1;1;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;03;4;1;1;40;1;168.5536
2126;2019;2;48;1;6;2;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;2;181.3537
2126;2019;2;48;1;1;1;07;1;3;S;N;4;1;1;2;N;;;;;;;1;02;2;05;4;2;1;40;3;227.9191
2127;2019;2;48;9;1;1;11;1;1;N;N;3;1;;;N;;;;;;;4;04;9;03;4;2;;;1;225.8173
2128;2019;2;01;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;37;1;15.8138
2129;2019;2;48;9;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;1;40;1;127.4215
2129;2019;2;48;9;6;2;09;1;2;N;N;4;1;;;S;6;2;S;06;27;S;2;05;5;04;4;2;;;2;152.5561
2129;2019;2;48;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;133.4134
2130;2019;2;01;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;1;35.4117
2131;2019;2;20;3;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;02;4;2;;;2;99.8006
2131;2019;2;20;3;1;2;15;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;95.6468
2132;2019;2;01;9;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;4;10;4;2;;;2;30.4035
2132;2019;2;01;9;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;3;07;2;;;;1;29.8952
2133;2019;2;48;9;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;01;3;04;2;;;50;1;211.4649
2134;2019;2;48;1;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;219.0342
2134;2019;2;48;1;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;38;1;259.4634
2134;2019;2;48;1;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;219.6294
2134;2019;2;48;1;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;219.6294
2134;2019;2;48;1;1;2;08;1;3;N;S;4;1;1;2;N;;;;;;;1;02;3;06;4;2;1;40;2;269.9066
2135;2019;2;20;9;1;1;17;1;1;N;N;2;4;;;N;;;;;;;4;07;8;04;2;;;;1;137.4661
2136;2019;2;48;9;1;3;04;2;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;307.7902
2136;2019;2;48;9;1;3;12;2;1;N;N;4;2;2;2;S;3;2;S;01;99;S;1;02;7;03;4;2;5;20;1;202.7224
2136;2019;2;48;9;6;3;11;2;1;N;S;4;1;;;N;;;;;;;4;04;;;;;;;2;377.1792
2136;2019;2;48;9;6;3;05;2;2;N;N;4;2;;;S;6;2;S;01;4;S;2;06;5;09;4;2;;;3;284.5833
2137;2019;2;48;9;1;1;07;1;2;S;N;4;1;1;2;S;4;1;S;07;39;S;1;02;2;09;4;1;5;25;1;246.4052
2138;2019;2;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;211.6323
2138;2019;2;48;9;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;1;40;2;260.0788
2138;2019;2;48;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;1;;;40;1;226.4737
2139;2019;2;20;9;1;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;1;210.3668
2139;2019;2;20;9;6;1;07;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;35;2;187.6535
2140;2019;2;01;9;6;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;59.6145
2140;2019;2;01;9;6;1;09;1;2;N;N;4;1;2;2;N;;;;;;;1;02;4;04;4;2;1;25;1;54.1174
2140;2019;2;01;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;59.6145
2140;2019;2;01;9;1;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;01;8;04;2;;;50;2;69.9145
2141;2019;2;20;3;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;3;02;4;2;;;1;116.7755
